"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B525-A","R660-A","R710-A","UV440-A","V440-A","YG610-A","Time"
65865.1,40527,106510,20893.3,15263,89711.4,81.48,52.08,-38.22,48.36,63,60.77,31.2609
65531.9,41344,103877,36266.2,23912,99395.2,2.52,76.86,7.14,63.24,-11.7,75.52,31.264
109559,66455,108044,18007.1,12467,94658.9,29.4,27.3,43.26,48.36,27.9,105.02,31.2651
59441.9,40842,95381.8,18952.9,15395,80681.9,16.8,75.6,163.8,64.17,-8.1,43.66,31.2743
72300.2,49725,95289.4,18580,14240,85509.6,147,100.8,102.48,52.08,46.8,876.74,31.2764
65837.8,45099,95672.8,32708.8,22198,96567.3,97.44,99.54,22.26,46.5,85.5,153.99,31.2764
88820.2,61718,94314.8,48065.6,30562,103070,274.68,90.3,-14.28,68.82,92.7,236.59,31.2774
105353,81666,84544.4,37347.2,27594,88700,69.72,40.74,15.96,48.36,30.6,70.8,31.2774
91796.6,61619,97631.9,40614.8,29599,89926.5,-50.4,59.22,12.18,46.5,2.7,78.47,31.2794
56422.1,40419,91483.7,17019.2,14147,78841.6,-0.84,43.68,-60.48,17.67,10.8,116.82,31.2805
87784.9,52913,108727,40624.1,23069,115408,47.88,70.98,-12.18,66.96,8.1,211.22,31.2815
47903.8,34855,90071,12650.4,10419,79571.6,-21.84,16.38,26.04,6.51,-11.7,33.63,31.2856
95551.4,67638,92581.9,24595.2,15838,101772,27.72,75.6,50.82,84.63,39.6,81.42,31.2856
91595.7,67446,89001.8,33849.5,23998,92439.4,15.96,41.16,-9.24,41.85,46.8,81.42,31.2866
82957.7,53926,100818,35021.3,24518,93611,52.08,52.5,13.86,83.7,69.3,151.04,31.2866
91248.5,53018,112793,25333.6,17111,97028.8,83.16,51.66,86.1,29.76,66.6,104.43,31.2877
53004.7,30680,113224,26906.9,13740,128338,51.24,67.62,46.62,29.76,20.7,119.77,31.2877
85297.1,61474,90933.3,27509.2,19490,92500.8,28.56,45.36,-23.94,47.43,39.6,93.22,31.2887
53274.9,37994,91894.1,33883.1,24686,89952.3,82.32,65.94,5.04,38.13,56.7,142.78,31.2918
40490.8,24058,110300,57268.7,36942,101596,120.12,102.9,62.16,14.88,146.7,116.23,31.2928
137599,87873,102622,41883.2,30989,88575.3,63,95.76,55.02,110.67,88.2,233.64,31.2938
59567.2,44749,87237.6,15878.5,13424,77519,36.96,65.94,52.08,35.34,52.2,136.88,31.2938
73551.1,45657,105575,41278.4,22020,122853,72.24,71.82,50.82,70.68,81.9,168.15,31.2949
70551.6,43660,105902,41824.4,30997,88428.1,66.36,84.84,-17.64,66.03,33.3,57.23,31.2949
97549.2,60246,106115,20250.7,14478,91666.8,61.32,86.1,46.2,70.68,85.5,100.89,31.2979
40246.5,35748,73783,17761.8,11404,102073,73.08,43.26,48.3,41.85,63.9,41.89,31.299
109029,71213,100338,27289.9,20461,87408.8,73.08,53.76,-11.34,66.96,58.5,118.59,31.299
45397.8,30702,96905.4,27218.5,20339,87703.1,0,63.84,-3.78,50.22,-2.7,128.03,31.3
53812.5,36046,97837.6,27111,19827,89612.5,97.44,61.74,17.64,44.64,75.6,50.15,31.3134
78858.5,57148,90433.1,17778.6,13573,85842.4,39.48,28.98,36.54,35.34,42.3,25.37,31.3154
64047.2,50498,83120.1,21161.3,17490,79292.5,50.4,77.28,29.82,14.88,65.7,69.03,31.3185
68867.4,46004,98106.6,22905.1,17848,84105.2,48.72,28.56,28.98,26.04,5.4,59.59,31.3267
46683.7,41700,73368.4,21961.8,16760,85876.4,49.56,46.62,23.94,13.02,18.9,46.02,31.3288
55943.3,37621,97453.6,42099.1,23353,118144,53.76,90.72,-10.08,22.32,49.5,66.08,31.3349
63906.5,37599,111391,58290.1,38767,98540,180.6,178.5,96.18,93,82.8,1722.21,31.339
63553,49583,84000.8,19651,16242,79291,78.12,14.28,19.32,32.55,56.7,59,31.3401
64973.3,46002,92563.2,21067.2,16450,83930.7,-7.56,49.56,60.06,34.41,19.8,60.18,31.3432
64963.5,41431,102760,20897.5,15003,91284.4,11.76,52.92,17.64,26.04,21.6,81.42,31.3432
47443.9,35620,87290.4,11818.8,9756,79392.9,46.2,24.36,21.42,25.11,52.2,29.5,31.3452
67689.3,47288,93810,16690,12824,85292.7,15.12,13.02,-36.54,5.58,30.6,44.25,31.3462
90335,64845,91297.6,29179.9,21696,88142.3,104.16,50.82,16.8,37.2,36,129.8,31.3473
58739.1,38507,99969.5,39012.1,27823,91891.5,90.72,44.94,-12.6,53.94,43.2,148.09,31.3473
64360.8,48115,87663.9,31670.5,22975,90339.9,4.2,41.16,12.6,19.53,18,53.1,31.3473
60989.6,45114,88598.1,21080.6,15566,88753.7,55.44,46.2,-24.36,55.8,17.1,110.92,31.3493
41493.9,35123,77423.5,15592.9,13363,76472.2,36.12,16.8,2.94,31.62,55.8,57.23,31.3493
113194,69898,106130,29720.9,21066,92461.2,50.4,70.98,-25.62,59.52,29.7,70.21,31.3534
67764.2,46063,96411.3,23522.5,17362,88790,74.76,34.86,-6.3,42.78,49.5,70.8,31.3606
111093,73960,98439.4,23411.6,17084,89809.5,20.16,67.62,6.72,47.43,37.8,107.97,31.3647
80276.7,61030,86203.7,31478.2,21942,94018.4,58.8,61.32,62.58,43.71,44.1,134.52,31.3678
72403.1,53294,89034.6,26191.2,20755,82701.4,-3.36,41.16,42,36.27,1.8,62.54,31.3699
105968,62334,111412,36465.2,26810,89137.8,130.2,94.08,10.08,80.91,82.8,156.94,31.3719
100646,66423,99302,28276.9,20567,90103.4,79.8,96.6,44.52,54.87,24.3,66.08,31.376
38721.2,25022,101416,31897.3,21358,97875.4,153.72,71.4,75.6,-32.55,41.4,183.49,31.3781
65270.1,48510,88178.6,18017.2,14167,83346.7,26.88,52.5,-6.72,64.17,9.9,95.58,31.3781
54369.7,38945,91492.4,18700.1,15273,80241.5,48.72,62.58,27.72,62.31,39.6,50.74,31.3822
47884.2,36915,85009.9,15474.5,12667,80061.2,48.72,35.28,92.4,3.72,59.4,122.72,31.3832
60265.1,38640,102214,32912,25516,84532.2,15.12,80.22,-52.5,26.04,31.5,46.02,31.3843
74110.4,52367,92747.3,18385.1,14635,82329,34.44,35.7,21.84,52.08,18.9,59.59,31.3873
77348.6,50825,99736.7,23441,17577,87400.1,52.08,73.08,3.36,53.01,57.6,83.78,31.3925
40613.3,36930,72072.4,30478.6,23818,83862.8,75.6,43.26,39.9,-1.86,52.2,53.69,31.3925
77477.4,53368,95142.4,22416.2,17009,86370.2,17.64,32.34,24.36,52.08,23.4,51.33,31.3945
58129.4,41430,91951.9,22108.8,15578,93010.8,20.16,26.04,-21.84,39.06,27.9,50.74,31.3966
78966.3,50499,102480,40815.6,29979,89225.5,78.12,92.82,57.96,46.5,89.1,128.03,31.3976
87672.9,57163,100515,60673.2,37254,106734,126.84,131.46,78.12,62.31,104.4,240.13,31.3986
74972.1,42681,115118,44821.6,27396,107221,42,61.32,2.94,53.01,39.6,110.33,31.3997
78996.4,58318,88773.8,33694.9,26986,81828.7,77.28,99.96,56.28,59.52,47.7,436.01,31.4038
50064.7,40767,80482.8,19770.2,13746,94257.4,60.48,36.12,23.52,34.41,21.6,67.85,31.4038
48484.8,26917,118048,31308.5,21133,97091.4,61.32,38.22,31.92,36.27,36,97.35,31.4079
66117.8,51223,84592.8,33080,27411,79089.9,47.04,73.92,49.98,61.38,32.4,67.26,31.413
56003.5,42315,86736.3,16354.8,13535,79189.4,41.16,37.38,-10.5,39.99,35.1,5.9,31.414
69675.2,55324,82536.2,25930,20757,81868.6,38.64,68.88,66.78,57.66,32.4,43.66,31.4161
94062.5,58272,105788,33800.8,25160,88043.2,38067.1,691.74,822.78,52.08,332.1,28612,31.4161
39354.7,32715,78836.9,21933.2,15387,93417.6,45.36,51.66,3.36,-26.97,12.6,27.73,31.4171
53178.3,37646,92575.4,27710.8,22551,80530.9,-9.24,56.7,29.4,38.13,28.8,37.17,31.4223
73828.3,56891,85047,26330.6,20683,83431.1,58.8,31.92,0,27.9,63.9,86.73,31.4223
46118.1,36471,82871.2,33441.2,23471,93375,52.08,104.16,7.14,17.67,26.1,65.49,31.4254
76948.2,57001,88470,19933.2,16089,81194.7,0,41.58,0.42,32.55,25.2,51.33,31.4264
98545.3,68712,93990.3,32935.6,26017,82963.6,63.84,47.04,91.56,43.71,78.3,1175.28,31.4295
54189.1,44209,80330.6,10150.6,8509,78179.2,28.56,11.76,-16.8,36.27,38.7,21.83,31.4356
95521.3,60920,102759,29941,17877,109762,103.32,67.62,45.36,81.84,93.6,103.84,31.4367
62316.1,44133,92537.3,19588,15329,83744.3,20.16,39.9,-27.3,31.62,36,34.81,31.4387
45455.9,34115,87322.2,33586.6,27687,79500.4,63.84,55.44,59.64,3.72,48.6,106.2,31.4418
100295,59619,110249,26545.7,18415,94471.8,59.64,26.46,48.72,104.16,55.8,102.66,31.4418
81944.1,63614,84419.9,24395.3,20103,79528.9,54.6,43.26,19.32,30.69,62.1,53.69,31.4438
81909.1,59808,89753.8,30341.6,21064,94401.3,72.24,21.42,31.08,59.52,55.8,45.43,31.4438
98317.8,67183,95907.5,20134,16178,81561.3,24.36,31.08,94.5,65.1,32.4,50.74,31.4469
40199.6,36010,73160.8,31022,22990,88432.4,22.68,56.7,7.98,28.83,30.6,64.31,31.448
102011,62539,106900,36109.1,27279,86749.7,57.12,105,8.82,54.87,80.1,43.07,31.45
84296.1,52133,105968,35297.6,16409,140975,120.96,85.68,10.5,53.94,33.3,134.52,31.4531
47196.1,36773,84111.8,26791,19177,91556.1,152.88,79.8,-5.04,21.39,20.7,161.66,31.4541
51382.8,28190,119455,64653.1,42003,100876,181.44,186.9,81.48,25.11,71.1,149.86,31.4552
85628.9,60682,92478.4,33705.8,20910,105641,74.76,67.2,-36.12,65.1,40.5,56.64,31.4572
75271,52556,93861,21837.5,16645,85980.2,15.12,17.64,-23.94,13.95,7.2,91.45,31.4623
82832.4,52305,103786,17247.7,13001,86943,35.28,34.44,58.8,47.43,26.1,73.75,31.4644
51698.5,42900,78977,21539.3,18620,75810.9,33.6,27.72,-18.48,9.3,-0.9,8.26,31.4654
46215.4,34604,87526.6,27683.9,20447,88731.4,73.08,48.3,11.76,-19.53,27.9,105.02,31.4665
72065,54381,86847.5,19842.5,14352,90607.3,38.64,18.9,-5.04,17.67,50.4,46.02,31.4706
63772.8,49112,85099.7,20110.4,15525,84892.6,48.72,58.38,42.84,53.94,43.2,56.05,31.4716
69146.7,53413,84840.7,27337,21245,84328.3,54.6,59.22,28.14,38.13,31.5,79.65,31.4726
51175.6,39752,84369.2,12383.3,10389,78116.3,-13.44,29.82,65.52,10.23,3.6,17.7,31.4757
45168.9,37817,78276.7,27029.5,19524,90729.7,34.44,62.58,31.92,-44.64,41.4,69.03,31.4798
43007.3,33249,84770.3,39097.8,26441,96906.8,147.84,66.78,66.36,-20.46,79.2,125.08,31.4808
56615.3,39761,93316.1,34283.8,26345,85284.5,83.16,81.9,46.2,23.25,36,115.64,31.4819
78663.9,59173,87122.8,40504,29965,88585.6,73.92,63.42,35.7,43.71,54,157.53,31.4819
56382.9,38592,95748.1,22483.4,18092,81443.4,22.68,34.44,56.28,75.33,25.2,122.72,31.4839
75549.6,55720,88858.9,28373.5,22219,83689,39.48,39.9,38.64,50.22,-9.9,92.04,31.4901
43369.9,33992,83616.4,26332.3,19032,90674.4,113.4,60.48,80.64,38.13,54,917.45,31.4932
46081,30346,99517.7,32219.9,24605,85818.4,85.68,42,-1.26,13.02,-14.4,129.8,31.4952
51689.4,31760,106660,42861,31820,88275.9,-9.24,62.16,4.2,33.48,28.8,95.58,31.4952
58789.5,35512,108494,19334.3,14097,89883.8,1002.96,41.58,34.44,34.41,9.9,55.46,31.4952
76426.7,49113,101983,26296.2,17812,96752.1,39.48,9.24,17.64,53.94,63,92.63,31.4963
75774.3,55429,89591.1,23404.9,18157,84477.9,20.16,18.06,94.92,19.53,19.8,47.79,31.4973
77834.4,48921,104269,28619.6,21188,88522.6,15.96,26.04,-7.14,53.94,27.9,30.09,31.5004
69727,49017,93225.4,27967.8,21860,83847.1,54.6,29.4,5.46,0.93,22.5,80.83,31.5024
39267.2,29934,85969.6,39623.6,28814,90122,42,59.64,7.56,-9.3,43.2,66.67,31.5065
59490.9,43056,90551.7,33292.6,26796,81424.9,30.24,107.1,41.58,24.18,22.5,90.27,31.5076
93744,62871,97717.7,38209.9,24743,101205,84.84,100.38,20.58,46.5,97.2,120.36,31.5086
90071.8,64270,91846.1,18711,14954,82001.1,64.68,31.08,24.78,53.01,27.9,90.86,31.5096
71876,42775,110122,27654.5,19787,91593.7,68.88,-6.3,-11.76,31.62,41.4,115.64,31.5106
81454.8,51010,104650,28796.9,19014,99254.9,110.88,72.24,49.56,44.64,85.5,151.63,31.5117
51146.2,42826,78268.3,7808.64,7114,71935.2,-3.36,4.2,2.94,33.48,3.6,71.98,31.5158
99754.9,60413,108214,40285.6,27376,96440.5,78.12,89.04,71.82,68.82,39.6,154.58,31.5158
67159.4,44620,98640.9,15603.8,12369,82675.5,21,41.16,52.92,63.24,24.3,71.39,31.5158
76150.2,57261,87154.9,23384.8,16992,90192.1,28.56,51.24,46.62,64.17,8.1,66.08,31.5189
109276,69652,102818,36364.4,28076,84883.2,19.32,78.12,29.4,85.56,27.9,76.11,31.5209
94612,59794,103698,30319.8,21182,93807.9,27.72,42,26.46,30.69,0.9,61.36,31.5219
41604.5,38561,70708.6,25188.2,20053,82318.7,42.84,61.32,55.02,9.3,-9,52.51,31.523
84690.9,54536,101773,30739.8,23009,87555.5,66.36,44.52,71.4,66.03,30.6,56.64,31.523
79634.1,58071,89871,27198.4,20831,85568.2,42.84,60.48,-20.16,31.62,-3.6,120.36,31.523
76633.9,48738,103046,36072.1,27574,85733.8,63,48.3,-5.46,66.03,63,63.13,31.524
72550.1,52708,90207.2,16938.6,13740,80792.4,26.88,-6.3,-23.1,27.9,47.7,26.55,31.5281
47121.9,42471,72712.7,28882.6,22091,85684.1,52.08,85.26,-10.5,-15.81,5.4,40.71,31.5332
70259.7,52833,87152.7,20651.4,15637,86551.8,42,42,-13.02,24.18,31.5,65.49,31.5343
55260.8,38400,94311.8,15406.4,12028,83943.8,9.24,13.86,-34.02,46.5,26.1,183.49,31.5353
88316.9,52802,109616,27286.6,19026,93989.9,26.88,34.86,-18.9,34.41,22.5,80.83,31.5374
84168.7,52003,106072,38523.2,20711,121899,78.12,87.78,61.32,46.5,33.3,163.43,31.5476
110710,75931,95553.6,28437.4,21526,86577.7,62.16,49.98,67.2,56.73,63,220.07,31.5507
36962.8,25029,96783.5,17236,13629,82880.3,11.76,30.24,-31.92,0.93,35.1,28.91,31.5548
67067.7,52569,83611,27148,21149,84125.4,42,35.7,14.28,53.94,59.4,71.98,31.5559
63809.2,40688,102777,19130.2,13296,94292.6,64.68,49.14,-35.7,70.68,57.6,91.45,31.5569
78723.4,62797,82157.1,26975.8,21552,82028.7,322.56,97.02,99.96,19.53,130.5,234.23,31.5569
100857,66286,99715.5,37816,26643,93019.1,31.92,65.52,14.28,97.65,33.3,145.14,31.5589
91019.6,69260,86125.6,27310.1,21617,82795.6,3.36,18.48,39.48,26.04,-18,33.63,31.5589
68635.7,44574,100913,14243.9,10922,85468.5,21.84,29.4,47.46,56.73,10.8,50.74,31.56
64278.2,48751,86409.2,23667,19371,80070.2,50.4,40.32,8.82,40.92,39.6,100.89,31.563
77550.2,60149,84495.7,18938.6,15429,80443.5,26.88,24.36,11.34,60.45,18.9,71.98,31.5651
90937,63792,93423.1,33816.7,24852,89176.4,76.44,73.92,85.26,109.74,51.3,122.13,31.5661
43707.3,38690,74034.7,30296.3,24590,80744.1,66.36,99.12,22.26,3.72,51.3,81.42,31.5672
51839.2,42168,80566.6,12475.7,10481,78008.4,37.8,16.8,25.2,45.57,21.6,24.19,31.5682
37150.4,27772,87667,24930.4,20609,79277.8,91.56,42.42,53.34,53.94,78.3,114.46,31.5713
88441.5,57311,101134,29680.6,22578,86152.2,105,62.58,25.2,83.7,38.7,137.47,31.5713
114149,78951,94753.3,30559.2,22743,88059.1,79.8,68.04,54.6,65.1,122.4,102.66,31.5723
95269.3,58814,106158,21251.2,15191,91680.3,19.32,32.34,-1.68,26.04,34.2,34.81,31.5733
91968.1,70600,85371.4,21719,16949,83980.1,39.48,14.7,-10.08,6.51,33.3,30.68,31.5743
97888.7,68998,92977.1,44629.2,34702,84283.9,80.64,92.82,-5.04,42.78,52.2,114.46,31.5785
63186.2,41008,100980,28068.6,21252,86556.7,49.56,64.26,10.92,29.76,17.1,141.01,31.5785
59630.9,40998,95321,18785.8,15142,81306.5,16.8,29.82,7.56,-7.44,8.1,31.27,31.5805
58318.4,35988,106201,51739.8,32904,103052,115.08,117.18,28.14,45.57,74.7,197.06,31.5815
94741.5,63973,97056.2,36934.8,27777,87142.6,75.6,43.68,15.12,48.36,61.2,77.29,31.5836
69836.9,55850,81948.6,16163.3,13726,77173,28.56,19.32,51.24,44.64,26.1,67.26,31.5846
37875.6,23841,104115,33076.7,25741,84212.5,10.08,83.58,-13.44,58.59,38.7,33.63,31.5856
77806.4,55757,91452.6,21160.4,16912,81999.2,34.44,26.88,20.16,66.96,45,73.75,31.5877
76262.9,49974,100011,24344,18086,88212.5,48.72,22.26,-31.08,13.02,60.3,48.97,31.5908
71113.7,55126,84542.8,20288.5,15870,83782.5,49.56,34.02,-23.94,45.57,48.6,76.11,31.5918
80043.6,58605,89510.1,31337,22912,89634.4,85.68,57.12,44.94,22.32,51.3,119.18,31.599
73198.3,55089,87079.5,16512.7,13225,81828.2,10.92,22.68,21,51.15,23.4,41.3,31.6011
73518.2,53572,89936.7,31799,26324,79166.6,29.4,59.22,20.58,65.1,18.9,83.78,31.6021
109835,66379,108440,48720,28651,111442,84,130.62,78.12,83.7,63,94.99,31.6093
49295.4,34442,93798.9,16326.2,11475,93242.4,33.6,16.38,31.5,18.6,42.3,26.55,31.6113
99806,69844,93649.9,39605.2,23064,112537,104.16,90.72,22.68,75.33,75.6,119.18,31.6134
105771,65011,106626,28082.9,19687,93485,91.56,35.28,21.84,39.99,81,92.04,31.6144
91220.5,59579,100341,27035.4,20054,88351,26.88,52.92,10.08,52.08,2.7,85.55,31.6154
71824.2,50977,92337.1,15890.3,12253,84990.2,26.04,24.78,-7.98,55.8,-9.9,64.9,31.6226
59558.1,36339,107411,56128.8,27243,135024,196.56,140.28,48.3,13.95,77.4,930.43,31.6247
82410.3,55082,98050.9,30203.9,22151,89361.3,183.96,81.48,56.7,49.29,103.5,196.47,31.6278
105013,65534,105016,71735.2,46394,101333,119.28,159.18,37.8,160.89,97.2,426.57,31.6309
109826,69335,103808,23946.7,18015,87114.7,13.44,41.16,21.42,91.14,48.6,47.2,31.6319
38549.7,27491,91898.9,25842.6,17563,96431.2,62.16,47.88,74.76,50.22,40.5,184.67,31.6319
139599,88334,103570,80761.8,48590,108928,120.96,179.76,49.14,161.82,98.1,362.26,31.6319
56183.4,37426,98381.7,24642.2,16838,95911.2,82.32,28.98,45.78,77.19,0.9,100.89,31.6319
73027.5,41887,114258,41932,29435,93360,88.2,78.12,21,108.81,99,107.38,31.636
48076,27173,115950,35997.4,24329,96967.5,96.6,37.38,0.42,33.48,59.4,203.55,31.6381
52872.4,34629,100062,32839,22857,94156.4,67.2,83.16,39.9,39.06,40.5,79.06,31.6381
40550.3,33182,80088.7,28130.8,19315,95448,49.56,41.58,47.88,-14.88,20.7,99.12,31.6391
38221.4,25883,96776.9,30883.4,23595,85779.9,89.04,70.56,-34.02,54.87,45,75.52,31.6391
73049.2,46859,102165,47942.2,21526,145960,145.32,80.64,144.9,53.94,96.3,250.75,31.6422
67988.2,52531,84819.9,16146.5,12647,83670.1,31.92,18.9,62.16,27.9,35.1,71.39,31.6452
50144.5,38760,84785.1,28575.1,18171,103060,15.12,58.8,91.14,-28.83,-9.9,52.51,31.6483
99225.7,59447,109389,24464.2,17551,91350,36.12,27.72,-16.38,44.64,21.6,71.98,31.6483
70206.5,58263,78970.4,19011.7,15699,79365.1,39.48,7.98,30.66,51.15,36,70.8,31.6524
53692.8,41183,85443.3,20073.5,16034,82046.6,12.6,39.06,5.46,26.04,5.4,41.3,31.6596
87294.9,55659,102786,27811.6,17851,102104,55.44,74.34,94.92,32.55,33.3,58.41,31.6596
57274.7,42905,87485.2,18112.1,14276,83146.1,31.92,24.78,28.98,42.78,26.1,31.86,31.6627
45166.1,26532,111564,42973.6,28060,100368,264.6,71.4,47.04,-13.02,84.6,254.88,31.6637
61069.4,45342,88267.9,29578.1,22734,85265.6,58.8,35.7,54.6,15.81,13.5,27.14,31.6658
62351.1,44079,92702.7,18163.3,14655,81224.9,81.48,62.16,34.44,41.85,76.5,43.66,31.6658
89285,52867,110681,19324.2,13315,95113.1,86.52,31.5,19.32,66.96,98.1,48.38,31.6668
100073,60389,108602,27263,18809,94992.3,110.04,84.42,108.78,76.26,91.8,78.47,31.6668
78123.5,62239,82262,21584.6,17919,78942.5,68.04,61.32,13.02,30.69,80.1,53.69,31.6709
46309.2,23311,130193,39637.9,24895,104347,95.76,66.36,76.44,20.46,66.6,148.68,31.6761
57607.2,45876,82294.6,12983.9,10504,81008.3,31.92,13.86,57.54,10.23,55.8,15.34,31.6761
85500.1,51625,108539,22951.3,15764,95416,110.88,84.84,-22.68,91.14,68.4,83.19,31.6761
86058,66302,85063.8,17273.8,13907,81401.7,28.56,30.24,-19.74,23.25,63.9,31.27,31.6771
104569,72956,93933.6,33077.5,23909,90667.5,57.12,65.52,39.9,35.34,47.7,83.78,31.6812
78250.9,46258,110862,33739.4,23074,95828.5,123.48,63.84,42.42,68.82,98.1,96.76,31.6812
71215.2,52664,88621.4,15750,12401,83234.6,46.2,18.48,-28.14,26.97,-13.5,36.58,31.6853
71915.9,51526,91469.9,24963.1,19162,85376.4,-1.68,3.78,86.94,49.29,-16.2,71.39,31.6853
74843.3,50984,96205.3,23368.8,17585,87091.1,27.72,31.08,-15.12,50.22,45.9,53.69,31.6863
86898,65631,86772.2,29564.6,21355,90730.4,52.08,22.26,-6.72,68.82,23.4,77.88,31.6894
41216,28759,93923,24381,18279,87413.6,22.68,120.12,121.8,8.37,9,5333.01,31.6894
69429.5,55348,82209.5,17076.4,13768,81283.9,13.44,45.78,67.2,50.22,21.6,82.6,31.6935
110472,66455,108944,42010.9,23951,114953,64.68,68.46,19.32,55.8,36.9,123.31,31.6966
77843.5,52525,97126.2,28752.4,21536,87496,15.96,44.52,3.36,56.73,27.9,44.84,31.6966
70893.9,53747,86443.9,17495.5,13471,85115.2,57.96,20.16,12.18,39.06,16.2,38.94,31.6987
115277,71028,106363,28086.2,19948,92272.9,63,31.5,27.3,79.05,41.4,84.96,31.6997
69510,46374,98231.9,37557.2,23250,105865,29.4,60.9,64.26,20.46,6.3,109.74,31.7007
74923.1,47388,103616,25593.1,19573,85693.1,35.28,55.86,-49.98,44.64,53.1,115.64,31.7007
79303.7,59179,87822.5,18659.8,14710,83133,72.24,-7.56,15.96,31.62,11.7,62.54,31.7007
53587.1,39475,88964.8,14953.7,10727,91358.7,15.96,71.4,13.86,43.71,3.6,74.93,31.7048
144747,91580,103583,74530.7,49333,99009.6,151.2,156.66,95.76,132.99,134.1,212.4,31.7048
72798.6,50310,94830.6,28417.2,19490,95554.1,54.6,66.78,23.94,83.7,36.9,40.12,31.7069
77442.4,58119,87325.4,17679.5,13939,83122.3,39.48,22.68,67.62,43.71,45,82.01,31.7069
45401.3,28247,105336,49800.2,37844,86241.1,63.84,95.76,26.88,61.38,73.8,106.79,31.709
52556,37799,91121.7,18018.8,14195,83190,61.32,39.9,-31.08,36.27,22.5,359.9,31.71
66901.1,42884,102239,23053,17648,85607.4,-21.84,39.9,23.52,37.2,-7.2,69.03,31.711
101667,65412,101859,36745,27148,88703.3,52.08,23.52,14.7,63.24,10.8,102.66,31.711
121290,75747,104939,30950.6,22115,91719.7,72.24,63,25.2,66.03,93.6,102.07,31.712
81101.3,62768,84677.8,32161.9,25063,84098.6,46.2,41.58,44.52,12.09,49.5,200.01,31.7131
40527.2,26628,99744.3,31122,24020,84913.1,113.4,59.64,21.84,58.59,63.9,87.91,31.7141
50731.8,31079,106978,33431.2,23859,91828.9,58.8,69.3,-10.08,51.15,81.9,39.53,31.7151
79860.9,61991,84427.8,21616.6,16759,84531.5,29.4,65.1,-8.4,82.77,52.2,74.34,31.7151
90212.5,58421,101199,34185.5,25405,88186.6,56.28,15.96,37.8,70.68,48.6,131.57,31.7172
87185,54867,104138,13702.9,10083,89064.2,36.12,43.26,7.14,33.48,45.9,44.25,31.7192
83526.8,59466,92052.8,34473.6,21795,103660,46.2,55.02,-10.08,44.64,21.6,54.28,31.7203
76436.5,55630,90047.5,29115.2,22771,83795,-6.72,52.92,-35.28,68.82,6.3,40.71,31.7223
50504.3,35192,94051.2,62765.6,44076,93325.4,77.28,128.94,85.26,11.16,101.7,102.66,31.7223
82056.8,59651,90152.3,25992.1,19607,86878.1,16.8,76.86,28.56,50.22,49.5,63.72,31.7233
81222.4,57763,92152.3,43155.8,33863,83520.7,60.48,98.7,97.86,93.93,78.3,100.3,31.7244
72695.7,57357,83062,21026,15328,89898.4,46.2,40.32,5.46,43.71,34.2,56.64,31.7254
86815.4,57219,99434.3,26859.8,20343,86530.3,47.04,26.88,31.92,47.43,57.6,77.88,31.7264
55822.9,37371,97894.3,20601.8,15387,87746.9,52.08,44.1,-5.88,53.94,44.1,89.68,31.7285
76475,50048,100141,19467.8,14700,86792.1,60.48,43.26,17.22,53.01,80.1,100.3,31.7285
68982.2,42595,106135,31273.2,19735,103852,113.4,55.86,21,77.19,102.6,156.94,31.7295
81909.8,57810,92856.6,43114.7,25602,110365,70.56,64.26,78.12,65.1,88.2,177,31.7316
78861.3,56399,91637.3,18627,14898,81939.8,46.2,35.7,57.12,57.66,27.9,34.22,31.7326
65856.7,36898,116971,40072.2,29002,90551.4,86.52,69.72,46.2,32.55,79.2,179.95,31.7336
42021,29219,94249.9,33941,26719,83250.1,76.44,107.52,-23.94,77.19,28.8,97.35,31.7346
47705,36090,86627.7,28847.3,21898,86333.7,102.48,66.36,5.88,40.92,39.6,77.88,31.7449
72688,53378,89244.3,17892.8,13890,84422.3,24.36,29.82,4.62,20.46,21.6,54.87,31.7459
75235.3,57618,85574.3,25531.8,21230,78815.4,94.92,42.42,32.76,31.62,9,85.55,31.747
52476.2,40782,84328.4,22148.3,14938,97168.9,-19.32,26.88,22.26,13.02,34.2,41.3,31.748
54268.9,32194,110473,22257.5,16774,86959.9,23.52,36.96,38.64,34.41,26.1,28.32,31.749
64698.2,43066,98455,16623.6,12750,85446.6,35.28,52.92,2.94,99.51,38.7,64.31,31.7521
70749.7,51022,90875.5,17766.8,14435,80662.8,50.4,14.7,4.2,58.59,2.7,70.8,31.7531
78176,56236,91104.3,29521.8,19233,100595,70.56,49.14,-15.96,46.5,43.2,80.83,31.7573
62324.5,48902,83524.2,26037.5,21526,79271.2,36.12,65.94,17.22,61.38,30.6,85.55,31.7573
87427.9,58851,97359,75416.9,46359,106614,162.96,124.32,49.56,115.32,107.1,257.24,31.7593
58386.3,41833,91468.6,21388.9,16772,83576.5,32.76,42,-15.12,79.98,33.3,50.15,31.7603
68959.1,47682,94780.1,31978,25618,81806.1,45.36,37.38,-26.46,52.08,44.1,50.74,31.7614
83657.7,58403,93875.1,26329,20451,84372.1,99.96,79.38,60.48,60.45,39.6,132.75,31.7624
71957.2,53044,88903.3,16512.7,12940,83630.4,20.16,32.76,70.98,54.87,30.6,40.71,31.7624
60608.1,44559,89140.5,19087.3,14863,84162.5,12.6,26.46,-11.76,2.79,7.2,30.68,31.7634
