"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B525-A","R660-A","R710-A","UV440-A","V440-A","YG610-A","Time"
37901.5,20076,123725,31190.9,17576,116302,162.12,130.2,104.16,-4.65,13.5,2463.84,4.68929
121885,70623,113106,78839.9,44402,116365,3542.28,931.98,820.68,165.54,245.7,25577.1,4.68929
42244.3,30907,89575.9,14904.1,11899,82087.3,320.04,92.82,80.22,29.76,37.8,3820.25,4.69034
66012.1,48836,88585.6,20421.2,15804,84682.8,1197.84,409.5,386.4,53.94,100.8,12525.7,4.69138
34146,20175,110919,27571.3,15426,117134,3333.12,206.22,262.08,22.32,140.4,8966.82,4.69242
117769,65851,117205,65805.6,36267,118914,6294.96,1202.46,1408.68,156.24,506.7,34434.8,4.69451
56369.6,33299,110941,25154.6,17099,96411.2,3518.76,579.6,779.52,49.29,144,18429.2,4.69451
101138,58846,112636,71167.3,37255,125192,3456.6,1054.62,1205.4,172.05,619.2,32035.2,4.69451
53582.9,28748,122151,29228.6,16216,118126,1677.48,585.06,564.06,92.07,166.5,16737.1,4.69555
46983.3,34089,90325.2,11832.2,9213,84167.8,603.12,207.9,198.66,19.53,90,7776.2,4.7039
53334.4,37093,94231.3,23798,17093,91243.7,1562.4,407.82,402.36,31.62,153,15563.6,4.7112
113803,67087,111172,58436.3,38066,100606,2468.76,1235.22,1400.28,81.84,302.4,44677.7,4.71329
80565.1,63694,82895,20889.1,17911,76432.9,2187.36,522.06,531.72,48.36,130.5,18017.4,4.71433
88081.7,52346,110276,29516.8,21047,91909.1,934.08,509.46,511.56,106.02,299.7,14856.2,4.71537
60495.4,40893,96951.2,26456.6,19897,87141.9,1297.8,367.5,326.34,22.32,62.1,10368.1,4.72372
54359.2,32432,109845,21667.8,14976,94819.8,1121.4,354.06,336.42,84.63,317.7,10460.1,4.72372
127798,77085,108651,33788.2,23712,93384.8,1330.56,604.8,772.8,116.25,313.2,18322.4,4.72476
60771.2,40940,97281.4,15942.4,12124,86176.1,1107.96,277.2,387.24,48.36,133.2,12694.4,4.72998
64585.5,44080,96022.6,41215.4,25436,106192,3338.16,585.06,673.26,93,205.2,20262.4,4.73311
78988.7,47547,108873,53796.1,33615,104881,4169.76,930.72,1294.02,124.62,261.9,28068.1,4.73311
81419.1,54314,98241.4,26757.4,21059,83269.4,308.28,123.48,165.48,64.17,135.9,3673.93,4.73519
36306.2,25023,95087,32098.9,24274,86662.1,1394.4,401.52,369.6,68.82,189,14273.9,4.73728
63644.7,39400,105863,43462.4,28261,100787,1592.64,600.6,656.04,93.93,316.8,20583.3,4.73728
52897.6,25867,134020,32990.2,17990,120180,2220.96,367.5,427.56,77.19,169.2,14127.5,4.73728
83755.7,57527,95416.3,24145.8,18351,86230.7,1128.12,368.76,445.62,85.56,104.4,11687.9,4.73832
44384.2,28400,102421,22869,17300,86632.5,1138.2,230.58,299.88,66.96,145.8,7874.73,4.73937
62283.9,41698,97890.5,27774.6,21222,85771.2,906.36,228.06,168,24.18,102.6,6609.18,4.73937
51807,31242,108675,25639.3,18183,92410.4,1080.24,351.12,352.38,84.63,158.4,11287.3,4.74041
100360,62189,105761,29200.1,20032,95530,2620.8,694.26,789.18,77.19,309.6,23528.6,4.74354
39608.1,29407,88270,12901.6,9714,87041,686.28,269.64,359.1,33.48,110.7,9614.05,4.74458
67166.4,47939,91821.2,17630.8,12871,89771.5,1427.16,556.5,584.64,50.22,111.6,19494.8,4.74771
52278.1,43183,79339,15516.5,12450,81677.8,761.88,115.5,110.88,58.59,140.4,3947.1,4.74771
57774.5,40045,94551.4,19576.2,14464,88699.2,543.48,233.52,141.54,39.06,77.4,6183.2,4.74876
96072.9,58083,108401,29576.4,21371,90698.6,436.8,183.54,139.02,93.93,264.6,3867.45,4.74876
54282.9,34461,103232,23688.8,17360,89428.1,1005.48,290.22,414.12,58.59,114.3,9056.5,4.7498
79184,45901,113056,42866.9,23344,120345,3464.16,760.62,768.6,74.4,272.7,22592.9,4.7498
59689.7,36134,108259,25156.3,17478,94326.8,934.92,246.54,244.02,70.68,126,8385.08,4.75502
89215,52787,110762,23839.2,15751,99189,898.8,411.18,367.5,69.75,218.7,11744.5,4.75502
92730.4,62173,97746.3,29665.4,20493,94869.2,5869.92,1013.04,1173.9,68.82,284.4,34827.7,4.7571
65941.4,45813,94329.9,19189,14589,86199.7,1151.64,392.28,422.1,56.73,149.4,11814.7,4.7571
53946.2,39581,89321.1,24577.6,18025,89360,1133.16,370.02,449.82,39.06,116.1,14084.5,4.7571
42614.6,26537,105241,35022.1,20425,112373,2257.08,324.66,373.8,37.2,123.3,10363.3,4.7571
67585.7,47758,92744.6,27404.2,20743,86581.5,1193.64,276.36,230.58,61.38,118.8,8180.35,4.75815
72947.7,42436,112657,23777.9,16960,91881.3,732.48,497.28,443.52,54.87,185.4,14822.6,4.76023
52971.1,31824,109085,21373,15528,90204.7,892.92,309.96,262.5,32.55,186.3,9145.59,4.76023
73431.4,51857,92801.4,20607.7,15697,86038.6,1294.44,412.86,475.86,62.31,141.3,15037.9,4.76128
64640.1,35338,119878,31138.8,18487,110386,2802.24,456.96,563.22,91.14,326.7,16793.8,4.76128
104861,58819,116836,67969.4,35067,127027,10307.6,1370.88,1544.34,40.92,444.6,38778.3,4.76336
58968.7,40639,95095.2,19239.4,14322,88037.3,740.04,223.02,201.18,40.92,128.7,6511.24,4.76336
31217.9,18710,109348,37308.6,21466,113904,2438.52,393.96,432.18,70.68,177.3,10532.1,4.76441
62158.6,44972,90581.4,43815.2,33221,86435.6,8264.76,1271.76,1602.3,69.75,126.9,46137.4,4.76441
139425,80472,113547,68023.2,42876,103974,4242,1105.44,1018.5,103.23,262.8,35340.4,4.76545
76876.8,48102,104740,30984.2,19298,105222,1475.88,527.52,443.52,87.42,249.3,13701,4.76649
65537.5,39141,109733,21799.7,15945,89599.5,1783.32,568.26,660.24,23.25,93.6,20480.7,4.76649
66724.7,48177,90766.8,18983.2,14089,88301.5,981.96,301.14,350.28,21.39,89.1,11704.4,4.76753
40796,29155,91703.2,17425.8,11515,99176.5,401.52,40.74,46.62,44.64,106.2,831.9,4.76962
124082,67142,121114,49890.1,21990,148686,4389.84,1280.16,1520.82,148.8,249.3,44237.6,4.76962
86130.8,44887,125753,54847.8,28203,127451,2535.96,815.64,954.66,135.78,205.2,26108.1,4.77066
79427.6,48819,106626,22333.9,16423,89123.5,794.64,395.64,546.42,66.03,156.6,13376.5,4.77692
107781,62625,112791,37291,24725,98843.3,2586.36,616.56,766.08,110.67,268.2,19035.2,4.77797
41604.5,26420,103202,24516.2,18208,88241.2,629.16,255.78,202.86,62.31,114.3,8393.93,4.77901
69503.7,50789,89684.7,24155.9,18249,86748.8,1221.36,241.5,301.14,50.22,55.8,8939.09,4.7811
74097.1,47580,102060,23935.8,16344,95977.5,1070.16,349.02,441.42,39.06,139.5,10807.6,4.78214
54102.3,31763,111628,26554.1,17047,102085,1027.32,293.16,457.8,50.22,151.2,7473.53,4.78214
47304.6,42198,73466.8,39297.7,35118,73336,17.64,97.86,-12.6,-13.95,-7.2,-7.67,4.78318
47264.7,32143,96367.5,19735.8,14114,91639.9,653.52,232.26,227.22,66.96,195.3,5490.54,4.78631
56602,34993,106006,23414.2,16233,94527.8,1848.84,608.58,879.48,99.51,180,21129.1,4.78631
78695.4,52324,98566.3,23329.3,17032,89766.9,787.08,480.48,464.1,88.35,216,14043.2,4.78736
63608.3,41544,100343,23314.2,17240,88626.4,1409.52,298.62,421.68,55.8,187.2,10563.4,4.7884
50465.1,31750,104166,21724.1,15882,89642.9,1281.84,328.44,297.36,66.03,143.1,10238.3,4.78944
58986.9,40345,95817.7,19525,14809,86406.1,358.68,85.68,-22.68,32.55,50.4,2006.59,4.79153
59755.5,34701,112854,37544.6,22256,110556,2029.44,428.4,498.12,28.83,101.7,13229.6,4.79153
53660.6,35966,97778.5,13892.8,10327,88164.6,191.52,124.74,99.12,26.04,65.7,3220.81,4.79779
48566,29826,106713,21940.8,16134,89123.1,637.56,310.38,400.68,53.94,79.2,10622.9,4.79883
80391.5,49429,106588,29725.1,20881,93293.6,2262.96,501.48,425.04,79.98,196.2,14675.1,4.79883
67499.6,45479,97268.1,21375.5,16255,86180.5,2000.04,638.4,505.26,45.57,192.6,22155.1,4.80092
66710,41166,106202,42766.9,26919,104119,1153.32,389.76,378,88.35,176.4,12579.4,4.80613
62000.4,40207,101058,21548.5,15615,90438.9,585.48,131.88,88.62,20.46,61.2,3983.68,4.80822
33017.6,26725,80966.9,31815,22481,92746.2,330.96,51.24,53.34,0.93,2.7,643.1,4.80822
53360.3,31907,109600,25427.6,16507,100953,1143.24,396.48,571.2,75.33,226.8,15858.6,4.80822
71366.4,47992,97455.2,27404.2,19980,89887.8,1365,333.48,399.84,56.73,163.8,10239.4,4.81031
68558.7,47507,94576.9,19770.2,15167,85426.4,1380.12,324.66,270.9,51.15,128.7,11260.7,4.81031
64038.8,43710,96015.7,16355.6,12291,87208.8,1422.12,403.62,545.58,54.87,126,16092.2,4.81031
114417,62962,119095,40805.5,25410,105243,4289.04,1528.38,1833.72,117.18,405,54669.4,4.81135
42371.7,34471,80556.8,16418.6,14543,73988.3,214.2,358.26,351.96,54.87,95.4,14724.6,4.81344
99192.8,56381,115299,66430.6,31664,137493,4425.96,1252.86,1478.82,141.36,423.9,40645.1,4.81448
70161,54404,84517.2,25975.3,21424,79458.5,611.52,421.26,404.88,19.53,102.6,14515.2,4.81448
72726.5,45014,105883,27428.5,19550,91946.6,993.72,305.76,262.92,51.15,213.3,7751.42,4.81448
55316.8,38473,94228.2,23066.4,15012,100698,926.52,169.26,335.58,59.52,220.5,6402.68,4.81552
80821.3,46329,114328,35798.3,23172,101246,1648.08,437.22,472.08,77.19,209.7,14496.9,4.81657
37867.2,24165,102697,24592.7,15101,106728,1580.88,301.98,295.68,41.85,141.3,9495.46,4.81657
110293,63012,114711,32996,22676,95362,2900.52,624.54,807.66,82.77,242.1,21779.3,4.81761
45940.3,28250,106575,28260.1,16467,112471,1534.68,314.58,287.28,46.5,83.7,8029.31,4.81761
37702,17282,142972,46729.2,26294,116469,1834.56,533.4,601.02,79.98,198.9,16430.3,4.81761
66966.9,44244,99194.1,54501.7,41440,86192.7,2906.4,714,727.02,73.47,210.6,20727.9,4.8197
81777.5,42903,124918,30156,18051,109484,2273.04,767.34,912.24,110.67,334.8,25919.3,4.82074
66108,37790,114646,24533.9,16163,99477.3,1438.92,296.1,261.66,122.76,474.3,9758.6,4.82074
52892.7,38730,89501.1,17367,13507,84264.7,701.4,142.8,69.3,34.41,89.1,4800.83,4.82283
69538.7,40949,111292,31184.2,23541,86813.9,515.76,271.32,292.74,79.98,146.7,9146.18,4.82387
89280.8,53129,110130,33841.1,22473,98687.7,2891.28,497.28,605.22,85.56,284.4,15791.9,4.82491
74927.3,46171,106353,26448.2,18150,95499.3,1248.24,1069.74,1139.88,63.24,165.6,39012,4.827
56795.9,31580,117865,42469.6,25781,107959,3134.04,587.58,884.94,86.49,239.4,21389.9,4.82908
80003.7,46059,113835,43911.8,30230,95197,2081.52,701.82,861.42,71.61,273.6,22732.7,4.83326
37083.2,25347,95880.6,27916.6,19939,91756.8,1198.68,282.66,371.28,52.08,93.6,10035.9,4.83743
34840.4,24570,92930.4,23951.8,17431,90052.4,1123.08,149.94,123.06,39.06,40.5,3356.51,4.83952
63665,48522,85988.8,24150,20647,76654.9,505.68,351.54,376.74,64.17,120.6,14611.9,4.83952
87411.8,50047,114465,33431.2,18642,117527,1933.68,522.48,477.12,93.93,198.9,18038.7,4.83952
56051.8,33682,109062,22796.8,16762,89130.7,1551.48,237.3,183.54,42.78,109.8,7622.21,4.84056
111280,65801,110832,27541.1,19533,92404.3,1207.08,425.04,382.62,107.88,261.9,14538.2,4.8416
42862.4,31905,88043.6,23790.5,17949,86864.6,951.72,279.72,360.78,57.66,64.8,9686.62,4.8416
60342.1,30754,128587,53539.1,29662,118291,911.4,260.4,297.36,130.2,318.6,7429.28,4.8416
43990.8,29917,96366,13783.6,10253,88102.9,776.16,212.1,346.08,19.53,23.4,9808.16,4.85621
50930.6,37015,90173.9,23073.1,16619,90987.4,733.32,113.4,68.46,11.16,142.2,2424.9,4.85725
102901,65024,103712,46494.8,29024,104985,3199.56,588.42,670.32,126.48,216.9,19775.6,4.8583
80140.9,53133,98848.4,27825.8,20217,90201,1289.4,399.42,459.06,106.95,152.1,13657.3,4.85934
46379.2,32771,92749.9,22425.5,16047,91585.7,1240.68,344.4,423.78,78.12,204.3,11287.3,4.85934
46923.1,33255,92471.9,21102.5,14959,92450.8,1283.52,378,563.22,78.12,188.1,11143.9,4.85934
61745.6,42899,94327.6,16755.5,12235,89749.6,1204.56,286.44,322.98,98.58,123.3,10548.6,4.85934
95650.1,67729,92553.1,34513.1,22297,101442,3197.04,441,564.9,63.24,143.1,16349.5,4.85934
74569.6,47132,103687,33436.2,22280,98351.7,3558.24,656.04,722.82,52.08,190.8,23439.5,4.86247
93256.8,64831,94270.9,16835.3,12610,87495.4,1567.44,434.28,540.54,86.49,208.8,15861.6,4.8656
88417,47991,120741,31430.3,19419,106072,1425.48,839.16,962.64,122.76,447.3,30368.5,4.86664
64151.5,43867,95840.4,23418.4,17814,86153.9,800.52,318.78,331.38,70.68,89.1,9355.04,4.86873
66816.4,48950,89456.2,18494.3,14705,82423.7,1069.32,196.56,334.32,29.76,80.1,7373.82,4.8729
39571,27207,95318.3,21492.2,13099,107528,1244.04,241.08,321.3,46.5,160.2,10683.7,4.8729
56576.8,34093,108756,21679.6,15545,91398.6,1653.96,455.28,453.6,13.95,144,12616,4.8802
71705.2,49604,94735.8,30751.6,21612,93250.7,2532.6,735,705.18,44.64,148.5,26964.8,4.8802
128012,70774,118538,56893.2,24366,153023,4657.8,1326.78,1521.66,173.91,451.8,48166.4,4.88229
46055.8,25782,117071,29857,18170,107689,1336.44,301.56,407.82,61.38,149.4,8049.96,4.88229
63923.3,43923,95377.8,31954.4,23339,89728.2,1368.36,662.34,916.44,71.61,304.2,23486.7,4.89585
87997.7,47538,121314,73854.5,32990,146715,6655.32,1034.04,1120.98,113.46,379.8,31656.4,4.90002
98029.4,61391,104648,35264.9,24322,95021.8,3911.88,714,861,69.75,135.9,27174.2,4.90524
73404.8,49727,96741.4,26657.4,19746,88474.6,918.96,147.84,47.04,66.03,126,4839.18,4.91567
48115.2,30494,103406,23881.2,16611,94219.4,2646.84,524.58,588.42,88.35,127.8,18419.2,4.9188
58529.1,39791,96397.8,21889.6,16018,89558.9,231,150.78,147.84,42.78,68.4,3554.16,4.91985
34667.5,22754,99849.2,35275.8,16934,136520,2924.04,571.62,473.76,83.7,152.1,17578.5,4.92089
83897.1,52971,103798,18712.7,14102,86963.1,1247.4,446.88,526.26,53.01,82.8,16376.6,4.92298
56963.2,35071,106445,34232.5,23682,94732.8,1576.68,271.74,385.56,73.47,199.8,8717.25,4.92611
58946.3,40483,95425.4,29488.2,20571,93944.8,1622.04,540.96,792.12,79.98,161.1,18654.6,4.93132
47850.6,35583,88130.2,16803.4,13058,84333.4,422.52,117.18,98.28,23.25,25.2,3945.92,4.94071
75427.8,39224,126026,47654.9,26008,120083,5789.28,1233.12,1487.64,110.67,369.9,41926.6,4.94175
40337.5,29838,88597,19537.6,13242,96693.4,880.32,244.02,214.2,36.27,91.8,6221.55,4.94384
76521.9,42035,119304,40537.6,26443,100468,2701.44,670.74,574.14,108.81,186.3,19349,4.94384
51432.5,27495,122592,43209.6,25647,110414,2036.16,462.84,444.36,122.76,315.9,11118,4.94384
38250.8,24570,102027,29600.8,20446,94879.9,1312.08,209.16,306.18,68.82,116.1,6147.21,4.94488
67531.8,45263,97778.8,23378.9,16786,91276,522.48,191.94,391.44,94.86,147.6,7742.57,4.94488
44680.3,31074,94232.1,24942.1,19750,82764.9,2141.16,265.86,328.02,56.73,123.3,9573.34,4.94697
83136.2,50920,106999,21073.1,14869,92880.9,1999.2,532.98,438.9,69.75,214.2,15514.6,4.94801
92878.1,58354,104309,30807,21318,94707.2,2600.64,585.9,731.64,101.37,271.8,21016.4,4.94801
44257.5,26007,111526,25461.2,13771,121170,903,220.08,240.24,66.03,160.2,6886.48,4.95114
74623.5,47884,102133,23099.2,16604,91172.4,1007.16,293.16,222.18,72.54,164.7,9265.95,4.95323
78204.7,54919,93323.3,31467.2,23067,89402,3342.36,641.34,609.84,68.82,214.2,23154,4.96053
76215.3,38558,129541,43180.2,23799,118907,4790.52,814.38,893.34,147.87,289.8,23548.1,4.96053
51515.1,29377,114923,28526.4,18033,103671,1008,253.68,280.98,75.33,126,7325.44,4.96157
36870.4,20981,115168,23543.5,16881,91401.5,999.6,278.88,301.98,80.91,82.8,10201.1,4.96157
37337.3,25210,97062.2,24425.5,18035,88758,750.96,272.58,304.92,15.81,68.4,9730.28,4.96262
37937.2,24318,102239,24092.9,18654,84644.1,232.68,163.8,207.9,44.64,88.2,4632.68,4.96262
36279.6,31475,75539.9,50829.2,44227,75319.3,2005.08,258.72,298.2,9.3,86.4,123.9,4.96366
34297.9,22492,99935.4,27044.6,19516,90817.7,2288.16,237.3,256.62,53.94,90.9,7546.1,4.96366
91406.7,52158,114852,38207.4,25223,99272.9,1716.12,586.32,607.74,96.72,207,19267.6,4.9647
80503.5,44363,118925,31178.3,19951,102416,1711.92,464.52,543.9,95.79,270.9,15854.5,4.96575
87676.4,53015,108384,26125.7,17471,98000.8,1776.6,434.28,593.46,47.43,284.4,15905.8,4.96679
49294,33257,97138.4,18278.4,13956,85833.6,861.84,304.5,352.8,84.63,197.1,8570.34,4.96888
77968.1,47698,107126,32349.2,23050,91975.7,457.8,96.6,171.78,78.12,194.4,2575.94,4.96992
71076.6,41198,113066,26817,18302,96026.6,2093.28,588,634.2,132.06,215.1,19265.9,4.96992
71318.1,40276,116047,40988.6,25744,104344,3097.08,504.84,571.62,132.06,211.5,16006.7,4.96992
52873.8,40311,85960.1,20584.2,15383,87694.6,1197.84,378.42,352.8,68.82,183.6,11017.1,4.9814
62575.8,47982,85468.9,16789.1,13294,82765.9,1494.36,465.36,522.9,12.09,142.2,14867.4,4.98557
60644.5,33223,119628,25189.1,15807,104434,4174.8,797.16,800.1,91.14,267.3,25909.8,4.98661
52752.7,40739,84862.2,20410.3,15135,88378.6,3271.8,759.36,817.74,14.88,60.3,28137.1,4.98766
57090.6,36465,102605,25891.3,17813,95257,1192.8,311.22,371.7,35.34,149.4,9896.07,4.99078
37583.7,24007,102599,29493.2,22163,87211.5,791.28,220.92,286.44,40.92,108,6103.55,4.99183
35816.9,21333,110031,22321.3,15993,91468.1,794.64,278.04,204.12,66.96,171.9,9227.01,4.99287
130152,81313,104899,38086.4,27969,89242.8,19585.4,1902.18,2234.4,147.87,1016.1,70841.3,4.99287
103547,59248,114536,65451.1,25644,167267,6468,1069.74,1181.46,109.74,401.4,33760.4,4.99287
55288.8,35489,102099,21388.9,14833,94501.7,952.56,484.68,527.94,51.15,117.9,14904.6,4.99391
48445.6,32672,97175.9,14241.4,10864,85909.6,938.28,220.5,305.34,39.06,95.4,9270.67,4.996
81101.3,55172,96336.1,19779.5,14608,88736.9,125.16,20.16,49.56,53.01,94.5,169.33,5.00017
81989.6,44223,121504,41577.5,21339,127692,2250.36,787.08,827.82,121.83,249.3,25677.4,5.00435
65617.3,44327,97013,27465.5,19335,93094.3,1861.44,326.34,408.24,45.57,144,13098,5.00643
52688.3,32999,104639,22218,15555,93608.4,1707.72,422.94,419.58,68.82,127.8,14496.3,5.00748
60639.6,33521,118555,24769.9,15569,104266,645.12,212.52,243.18,61.38,126,5678.16,5.00852
79778.3,44285,118061,27650.3,17264,104963,2436.84,454.44,519.12,127.41,471.6,16146.5,5.00956
66317.3,40063,108483,26993.4,17954,98531.8,6189.96,601.02,669.9,70.68,279.9,21115.5,5.00956
32069.8,25998,80841.8,34725.6,27139,83856.3,1171.8,241.92,241.08,37.2,81.9,5888.79,5.01374
59350.2,41790,93074.3,31513.4,20675,99891.9,4052.16,448.56,450.66,63.24,193.5,16988.5,5.01374
50395.8,35241,93718.7,27474.7,21380,84218.1,3033.24,612.78,700.56,32.55,80.1,20898.4,5.01374
49007.7,33636,95486.1,27543.6,19252,93761.6,1791.72,531.72,628.74,46.5,114.3,19239.9,5.01478
95266.5,54689,114162,36730.7,24233,99334.9,1766.52,655.62,877.38,115.32,279.9,24406.5,5.01478
45701.6,27494,108936,23450.3,16482,93243.4,929.88,225.96,240.66,45.57,110.7,8121.35,5.01582
46353.3,30740,98822.7,24158.4,17008,93088.2,1069.32,233.1,251.16,29.76,116.1,6930.14,5.01582
55834.1,29013,126121,40904.6,18801,142584,4156.32,637.56,780.36,112.53,354.6,19755.6,5.01687
62028.4,42729,95136.6,34800.4,23725,96129.7,1801.8,176.82,182.28,44.64,261.9,8038.75,5.01895
24271.8,15845,100390,47855.6,27929,112294,1081.08,348.6,377.16,8.37,132.3,9720.84,5.01895
65541,40065,107208,24698.5,16905,95749.3,2406.6,372.96,383.88,77.19,256.5,12546.9,5.02
49378.7,30477,106181,29300,20569,93354.4,1769.88,380.94,344.4,37.2,173.7,12352.8,5.02104
45138.1,28541,103646,15588.7,11709,87251,1351.56,278.04,422.94,43.71,101.7,9827.04,5.02417
66710,38729,112885,37228.8,20381,119711,2764.44,582.54,717.36,56.73,200.7,18194.4,5.02625
84517.3,47942,115534,34472.8,23558,95899.8,2157.12,727.86,943.32,95.79,246.6,22929.2,5.02625
62713,44672,92003,17614,14256,80972.8,464.52,169.68,167.16,68.82,117.9,5888.79,5.0273
51157.4,32791,102243,49208,28483,113222,1890.84,376.32,407.4,100.44,192.6,11505,5.02834
50760.5,36347,91524.5,16807.6,11839,93040,1800.12,340.62,401.94,42.78,107.1,12916.3,5.03773
51537.5,34883,96825.4,21345.2,16007,87391.9,481.32,186.06,223.44,-15.81,39.6,5449.83,5.03982
50710.8,32257,103028,47205.5,23309,132724,176.4,209.58,191.94,22.32,64.8,3848.57,5.0419
54154.1,36683,96749,47586.8,29030,107429,1500.24,245.28,225.12,65.1,94.5,6323.62,5.0419
82449.5,54096,99885.6,24893.4,17844,91426.5,2004.24,480.9,545.16,51.15,154.8,16356,5.04295
88508.7,48859,118719,32272.8,21224,99652.8,1110.48,488.88,716.52,129.27,300.6,16444.5,5.04399
118089,64320,120321,79680.7,61392,85059.2,213.36,468.72,551.88,154.38,355.5,11643.1,5.04608
53741.1,42460,82948.1,54717.6,35228,101793,5328.12,425.88,562.38,17.67,97.2,14049.7,5.05233
46428.2,33046,92075.2,18965.5,11062,112360,398.16,141.54,193.62,66.03,70.2,3395.45,5.05546
67938.5,43804,101644,24511.2,17788,90306.2,855.12,234.36,193.2,60.45,163.8,7633.42,5.05651
69271.3,39486,114971,40836.6,18889,141684,8795.64,1981.98,2631.3,44.64,384.3,73445.6,5.05755
70212.1,37474,122790,34330,14718,152864,1932,767.76,820.26,79.98,176.4,29455.2,5.05859
57238.3,42951,87336,16742,13347,82206.2,484.68,276.36,276.78,49.29,104.4,9090.72,5.06068
62674.5,38179,107584,18916.8,13035,95107.9,1259.16,336.42,365.82,77.19,117.9,11679,5.06277
88837,50121,116159,28884.2,18701,101222,2720.76,832.86,741.3,83.7,242.1,28601.4,5.06381
106301,59591,116906,41430.5,24159,112388,3366.72,669.9,756,106.95,320.4,22984,5.06485
63360.5,41486,100091,20918.5,14974,91553.1,1347.36,483.42,525.84,54.87,162.9,18516,5.0659
66560.9,38414,113556,35049,25587,89771,13524.8,1774.08,2373.42,72.54,189.9,66406.9,5.0659
58003.4,28964,131243,50741.9,23400,142112,6614.16,1431.36,1776.6,121.83,320.4,48701,5.06694
76775.3,51787,97158.5,24088.7,17967,87865.3,2817.36,396.48,633.36,53.94,152.1,16559.5,5.06694
96313.7,52269,120760,38450.2,21725,115989,4040.4,800.1,873.6,106.02,246.6,27747.7,5.06694
44636.2,25611,114220,22628.8,15894,93305.6,115.92,40.74,23.52,79.05,71.1,489.11,5.06798
38093.3,22879,109117,28690.2,20555,91473.6,3076.08,666.96,766.08,87.42,224.1,21057.1,5.07216
55918.8,32053,114332,33856.2,23341,95060.2,1048.32,203.7,255.36,53.01,127.8,6560.21,5.0732
89280.1,54430,107497,47023.2,26615,115789,1481.76,327.6,483.42,67.89,259.2,9534.4,5.0732
38505.6,29685,85009.4,21206.6,14425,96346.5,2068.08,129.36,142.38,-11.16,30.6,4996.12,5.0732
42999.6,29813,94523.3,26497,18721,92757.1,1552.32,350.7,370.44,19.53,137.7,13110.4,5.07529
57862.7,40477,93685.1,22832.9,16957,88245.3,1652.28,378.84,559.44,41.85,131.4,12870.3,5.07529
90127.8,49019,120496,68501.2,34054,131829,3777.48,979.86,1126.02,93,346.5,31015.1,5.07529
32700.5,20182,106187,30104.8,19702,100139,1130.64,263.76,425.04,107.88,156.6,9104.88,5.07737
98405.3,62850,102611,34433.3,21722,103886,20986.6,2092.86,2444.82,118.11,540,75602.6,5.07842
93723.7,53125,115619,71952.7,31841,148095,2016.84,453.18,574.56,113.46,189,10750.4,5.07842
66227.7,44889,96689.6,34321.6,23668,95035.4,1979.04,339.78,359.94,48.36,163.8,9963.92,5.07946
44662.8,29887,97936.3,19942.4,14610,89455.7,1645.56,483.84,459.06,42.78,145.8,16335.9,5.0805
81194.4,44432,119760,42128.5,20464,134917,5889.24,916.86,1152.9,107.88,401.4,32723.8,5.08155
44945.6,30153,97687,17062.1,12612,88660,866.04,240.66,136.08,20.46,65.7,6893.56,5.08155
76482,47322,105920,31696.6,19203,108174,2726.64,447.3,435.12,91.14,219.6,15691.6,5.08259
106307,60437,115276,37778.2,24101,102727,4210.92,731.64,831.6,132.99,285.3,27230.9,5.08363
83090.7,46892,116127,33256.4,19384,112438,2773.68,494.76,642.18,100.44,288.9,17669.9,5.08363
85350.3,61381,91127.8,35598.4,26457,88179.8,2320.92,513.66,500.64,28.83,82.8,17569.6,5.08363
97968.5,53942,119025,38243.5,23534,106498,2684.64,821.52,1217.16,96.72,304.2,28064.5,5.08467
70948.5,40342,115257,43661.5,25522,112115,3898.44,709.38,737.52,81.84,261,20804.6,5.08467
90427.4,56356,105157,36101.5,23300,101543,1948.8,641.76,717.36,61.38,190.8,21598.7,5.08572
59558.8,41415,94247.2,21504.8,16439,85731.6,1107.96,235.62,308.7,31.62,108,7971.49,5.08676
76855.1,44345,113582,37657.2,20276,121715,2481.36,493.92,540.96,82.77,272.7,16550.1,5.0878
57926.4,37264,101875,31545.4,18904,109361,2056.32,391.44,508.62,105.09,192.6,14906.9,5.0878
44497.6,28819,101190,20737.1,14319,94910.6,580.44,197.4,216.72,73.47,184.5,6428.05,5.08989
107211,69379,101273,31126.2,21815,93508.4,4856.88,803.46,927.78,93.93,252.9,27881.6,5.08989
50780.1,33550,99193,27113.5,20202,87957.2,876.12,277.2,396.9,26.97,106.2,8375.64,5.09093
31859.8,17607,118587,30049.3,19107,103068,868.56,168.84,131.46,3.72,111.6,5541.28,5.09093
83519.1,45927,119178,56604.2,28612,129652,2296.56,939.96,1026.48,116.25,306.9,32984.5,5.09198
103186,58887,114836,26439.8,18087,95801.5,1653.12,517.86,642.18,111.6,358.2,18233.9,5.09302
73735.9,40791,118466,57927.2,23687,160270,3171,1009.68,1292.34,119.04,327.6,31375,5.09511
50906.1,29938,111436,24934.6,16002,102119,2257.08,387.24,421.68,34.41,83.7,13413.6,5.09719
103468,55312,122594,66010.6,35120,123180,3860.64,1057.98,1193.64,150.66,275.4,31944.4,5.09719
82589.5,47681,113517,28741.4,19033,98964.9,2287.32,606.9,722.82,59.52,187.2,21980.4,5.09719
100824,54716,120762,50746.9,27569,120634,5562.48,909.3,1039.5,109.74,358.2,28900,5.09824
