"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","GFP-A","GFP-H","GFP-W","(Event #%3) - 0.5 + (Event #/(4082 + 1))","SYTOX Red-A","SYTOX Red-H","SYTOX Red-W","BFP-A","BFP-H","BFP-W","RFP-A","RFP-H","RFP-W","mCherry-A","mCherry-H","mCherry-W","Time"
226515,160164,122,76201,52598,118,-17,90,0,1.47012,32,117,0,1395,1070,9,-47,48,0,-19,50,0,14.6671
306989,219807,131,100507,67481,118,30,78,0,1.47085,-26,52,0,2017,1633,28,17,102,0,21,81,0,14.6817
232986,173982,133,170973,139977,121,8,56,0,2.4711,103,113,0,626,521,0,-93,38,0,-18,39,0,14.6827
137794,120808,109,137025,121831,107,-64,24,0,0.471345,160,172,0,420,521,0,43,67,0,-72,24,0,14.6944
427164,272167,148,183219,120259,130,4,60,0,0.472079,37,118,0,2041,1450,30,68,85,0,1,62,0,14.7013
242265,165443,129,110771,79614,119,7,31,0,2.4733,113,83,0,380,258,0,-126,21,0,35,39,0,14.7188
287895,192298,132,95851,67519,118,-52,62,0,0.474284,-50,70,0,1888,1472,27,28,88,0,62,89,0,14.7315
332376,205717,138,142910,87717,120,56,95,0,2.47477,32,108,0,2405,1772,35,100,126,0,36,97,0,14.7315
277891,171499,131,207789,137519,131,-12,63,0,0.475018,-16,92,0,2372,1718,34,-33,41,0,63,102,0,14.7511
177315,134630,113,271582,205300,115,417,254,0,1.476,507,542,0,365,332,0,-11,47,0,32,77,0,14.7608
285466,132875,165,364919,138920,161,98,96,0,1.47673,-54,72,0,68,108,0,-68,46,0,139,70,0,14.7667
278676,181785,141,121882,71177,141,26,80,0,2.47698,107,99,0,1261,948,0,24,50,0,48,74,0,14.7667
400546,224444,150,213517,129684,134,-13,49,0,0.477223,13,90,0,3048,2113,41,20,82,0,14,57,0,14.7677
153585,101873,116,116695,75521,123,34,61,0,1.48114,172,263,0,181,89,0,46,60,0,64,66,0,14.793
470731,244873,155,182073,87363,141,-33,54,0,2.48212,-52,78,0,3082,1934,41,11,59,0,-111,7,0,14.8204
281742,203053,122,92885,66133,115,-37,38,0,1.48261,-9,82,0,1460,1221,18,-117,26,0,27,82,0,14.8272
410197,231012,134,268142,165969,131,122,83,0,0.483101,187,136,0,9272,6128,64,-91,46,0,-43,54,0,14.8311
198435,136507,136,264231,194960,126,138,155,0,0.48604,367,319,0,30,124,0,77,52,0,-48,58,0,14.8692
386789,251232,131,108048,68082,124,-16,62,0,1.48628,57,85,0,3788,2680,44,-82,23,0,-47,47,0,14.8809
316185,217956,117,84716,61339,78,49,51,0,0.486774,96,95,0,2317,1885,33,40,47,0,8,111,0,14.8877
235603,155495,125,189972,121913,123,-18,55,0,1.48702,80,95,0,124,160,0,68,42,0,-133,52,0,14.8897
353061,210088,129,241841,152944,128,-3,103,0,2.48947,20,87,0,2586,1936,36,-6,79,0,-4,42,0,14.9102
291367,129370,167,397813,192376,164,5,65,0,0.491183,163,189,0,8,80,0,77,84,0,57,74,0,14.9365
706526,378749,166,349448,177893,149,-47,82,0,2.49167,100,169,0,4161,2601,51,-154,44,0,120,116,0,14.9512
476974,269012,157,198772,105190,137,89,131,0,1.49216,59,136,0,2752,1853,37,29,55,0,0,58,0,14.9522
358905,260507,123,96191,72077,118,11,80,0,0.492652,-26,79,0,1763,1309,23,7,74,0,111,56,0,14.9551
146690,112800,124,121243,98694,108,-16,38,0,1.49363,87,126,0,1032,882,0,33,52,0,46,46,0,14.9639
634639,399333,143,386293,252300,135,-36,57,0,2.49388,146,150,0,7406,4787,63,118,55,0,-45,59,0,14.9649
408275,275965,135,119852,80943,120,51,69,0,0.494857,174,110,0,2132,1653,30,46,75,0,-26,71,0,14.9717
323087,209838,134,170763,115527,124,6,65,0,0.495591,93,96,0,1187,808,0,-46,62,0,117,128,0,14.9775
391214,198559,136,459766,210483,145,537,354,0,2.49608,495,383,0,5285,3121,57,114,88,0,21,76,0,14.9815
157131,124058,126,213387,141046,124,89,78,0,1.49657,-23,61,0,609,425,0,-177,1,0,19,74,0,14.9824
311658,225569,141,82701,61638,116,155,87,0,1.49804,-78,59,0,1640,1295,19,-11,54,0,-5,39,0,14.9883
393234,257636,125,158694,104677,126,146,79,0,0.498531,8,165,0,907,783,0,-76,60,0,1,80,0,15.002
258881,195400,129,78774,57522,117,193,117,0,1.49951,16,91,0,1619,1350,21,1,48,0,-30,65,0,15.0078
