"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","GFP-A","GFP-H","GFP-W","SYTOX Red-A","SYTOX Red-H","SYTOX Red-W","BFP-A","BFP-H","BFP-W","RFP-A","RFP-H","RFP-W","mCherry-A","mCherry-H","mCherry-W","Time"
236292,176105,115,83615,67951,113,-12,65,0,51,110,0,3607,2966,41,62,76,0,-41,71,0,8.49272
268624,191034,127,125728,94850,114,-100,72,0,-13,113,0,2193,1781,31,-60,65,0,104,92,0,8.50345
254327,181106,124,98727,77429,117,18,62,0,124,105,0,2439,2232,32,158,122,0,22,80,0,8.50442
509253,298542,139,322415,191861,134,124,76,0,68,141,0,6987,4634,60,-80,53,0,-24,86,0,8.50637
313414,226570,124,127928,92580,117,98,109,0,55,96,0,4081,3270,44,54,84,0,-83,62,0,8.50735
402291,210221,137,240495,169509,133,210,122,0,-45,98,0,5167,3990,49,62,86,0,-74,27,0,8.51125
485356,273784,135,268788,163424,137,84,76,0,19,133,0,8920,5796,63,-233,24,0,-85,30,0,8.51222
521815,274202,147,281234,160595,145,13,92,0,113,272,0,10413,6631,68,-81,45,0,-68,44,0,8.51417
236020,171996,124,35949,27256,101,-30,44,0,14,125,0,427,546,0,76,89,0,-49,21,0,8.51807
200918,126405,122,155167,106700,119,-6,30,0,134,157,0,2448,1436,36,-25,50,0,-81,41,0,8.521
385662,236327,135,160084,114022,123,34,83,0,72,107,0,6670,4761,55,-19,58,0,-152,12,0,8.52295
203180,143701,120,122062,86904,114,56,74,0,137,147,0,249,160,0,91,93,0,-63,39,0,8.52392
184519,137647,115,263457,202235,117,174,134,0,50,117,0,557,423,0,11,79,0,75,50,0,8.53173
356844,219789,131,174203,125483,126,-57,72,0,101,131,0,3055,2219,40,-59,45,0,-45,64,0,8.53173
167524,130352,106,64204,53693,105,903,736,0,47,178,0,88,97,0,87,77,0,-4,52,0,8.5327
164331,126133,115,169683,127348,114,3,71,0,191,260,0,767,825,0,21,80,0,-9,46,0,8.53368
214953,157979,112,88351,64498,114,1749,1274,19,107,129,0,13,55,0,110,93,0,-28,54,0,8.53855
363623,226007,135,193232,135694,128,-25,52,0,68,146,0,5221,3726,51,107,75,0,83,81,0,8.53953
242772,169522,119,112146,89833,113,-145,79,0,49,93,0,3362,2859,39,-50,40,0,-41,53,0,8.54538
281444,211930,121,90254,68270,113,1550,1218,17,-58,122,0,29,46,0,-71,45,0,-40,76,0,8.54635
259804,173807,130,123458,86202,119,-51,34,0,-29,68,0,42,77,0,-51,32,0,59,74,0,8.54635
395572,237381,134,196014,108454,133,55,88,0,242,147,0,3809,2705,46,-48,62,0,-86,47,0,8.5483
321194,220772,127,253187,196034,123,98,60,0,38,94,0,6288,4522,54,5,67,0,-24,45,0,8.5561
227960,150413,117,138405,103519,116,222,89,0,-10,70,0,11,88,0,-3,54,0,-70,55,0,8.55805
284039,212601,124,124604,89463,115,-30,41,0,140,189,0,2729,2134,36,127,84,0,-74,74,0,8.55805
324851,193668,131,165341,105689,129,12,75,0,100,90,0,4279,3155,48,-13,81,0,-173,10,0,8.56098
188229,149853,128,58888,48411,106,-26,35,0,48,155,0,460,533,0,-29,38,0,109,113,0,8.56196
183086,120534,114,116196,80785,116,78,61,0,17,80,0,344,262,0,-73,28,0,-29,59,0,8.56293
181869,144741,109,178814,138832,116,134,105,0,277,248,0,345,351,0,-4,65,0,-98,48,0,8.56293
257580,193776,122,59578,47618,108,73,73,0,69,96,0,1734,1429,22,-105,62,0,154,87,0,8.56683
363630,228993,130,239088,169247,131,48,62,0,16,110,0,5128,3826,50,90,87,0,5,63,0,8.57171
332822,220790,131,120721,77964,123,-78,75,0,-17,90,0,2428,1771,33,-27,27,0,-166,38,0,8.57268
156337,114818,120,150737,112513,113,62,111,0,170,161,0,674,609,0,92,55,0,27,71,0,8.57268
251728,157848,125,247348,194312,121,99,85,0,233,400,0,240,174,0,-53,66,0,-82,68,0,8.57658
258000,196987,113,94624,70655,114,1741,1257,19,3,112,0,-64,60,0,-80,41,0,-53,29,0,8.57853
362780,233344,145,122217,83638,120,-17,102,0,5,101,0,5074,3849,49,-62,50,0,159,96,0,8.58536
284102,180096,142,101905,69590,117,112,65,0,42,125,0,4806,3644,49,-101,34,0,80,57,0,8.58634
255898,175431,137,207952,155976,120,97,62,0,-133,26,0,5432,3740,53,-73,52,0,118,107,0,8.58829
406820,234987,148,176129,103595,135,-37,56,0,10,104,0,6925,4755,58,103,60,0,-18,35,0,8.59414
254813,184079,120,123543,87541,118,72,85,0,66,102,0,3956,3244,43,7,44,0,-174,51,0,8.59609
200707,139737,113,163304,124692,115,-49,68,0,13,103,0,-92,100,0,90,56,0,-54,49,0,8.60291
372975,210761,139,135907,100787,126,114,86,0,11,70,0,3797,2329,50,-96,56,0,-86,83,0,8.60389
309321,212257,141,120281,87247,118,92,126,0,40,105,0,4461,3210,48,54,72,0,-4,44,0,8.60486
282463,198144,129,71857,52336,115,116,77,0,-43,72,0,2547,2115,34,80,43,0,6,93,0,8.60486
194677,152715,127,162070,121266,111,865,681,0,518,400,0,104,92,0,-12,63,0,-25,50,0,8.60584
339313,238312,122,116676,82948,118,9,78,0,88,133,0,545,460,0,-32,62,0,74,58,0,8.60681
275966,199323,122,94314,69819,117,-54,57,0,52,94,0,3852,3099,43,-41,82,0,-30,49,0,8.61071
340781,219327,145,162997,114494,120,85,94,0,56,85,0,3688,2729,43,-62,84,0,15,54,0,8.61461
311925,199420,132,118250,83476,124,88,103,0,5,91,0,3909,3278,43,88,66,0,44,46,0,8.61559
314705,214720,124,134543,103376,118,-99,59,0,93,122,0,4821,3717,48,6,39,0,10,71,0,8.61852
295443,157434,130,227222,166001,132,172,80,0,21,86,0,5244,3649,52,96,57,0,-54,37,0,8.61949
276658,196803,132,123779,98448,116,86,68,0,34,151,0,-6,85,0,9,85,0,-63,96,0,8.62632
301350,187824,125,240330,177247,122,178,168,0,118,160,0,3649,2641,44,73,61,0,164,73,0,8.62632
238177,158973,122,47576,35109,112,110,69,0,4,130,0,1156,786,0,-16,74,0,-37,51,0,8.62924
298867,194545,130,137780,92812,121,6,94,0,44,134,0,2804,2096,40,-82,41,0,23,51,0,8.63899
176383,124498,114,105092,78924,111,141,122,0,24,110,0,-32,47,0,46,67,0,-29,39,0,8.63997
187216,142405,117,169643,125139,116,23,40,0,-38,78,0,61,148,0,2,72,0,-94,34,0,8.64387
235122,180200,113,69661,58110,108,-5,71,0,13,73,0,1670,1409,20,-47,56,0,-73,40,0,8.64582
335546,206197,132,112291,79462,123,-19,51,0,50,174,0,3335,2564,41,-11,44,0,-42,51,0,8.6468
283727,196265,127,101906,76938,118,68,55,0,32,75,0,3379,2745,41,-140,27,0,94,106,0,8.64875
147005,107972,109,179578,147108,109,-70,48,0,99,123,0,331,392,0,-165,0,0,15,88,0,8.65167
209121,141668,119,177514,125796,118,1559,1006,3,90,130,0,-6,87,0,39,73,0,-66,44,0,8.65167
324569,225556,128,126675,89375,122,2278,1609,31,33,111,0,-11,61,0,97,99,0,-121,43,0,8.65362
335648,190222,150,146365,97816,125,30,61,0,104,93,0,5520,3606,56,-96,44,0,62,54,0,8.65362
534265,287559,141,263702,147669,139,139,73,0,74,164,0,13197,8132,74,-89,68,0,-213,27,0,8.65557
288287,164451,148,67236,38973,125,26,59,0,16,126,0,2023,1364,26,140,86,0,118,103,0,8.65752
337664,231732,123,148045,96596,122,1338,840,0,59,89,0,68,71,0,57,91,0,-61,38,0,8.66142
476987,289415,152,236905,144088,134,114,97,0,112,230,0,5289,3717,53,-25,73,0,-73,45,0,8.66532
240108,178652,114,197982,160724,119,126,97,0,136,166,0,3493,2956,41,73,78,0,-20,52,0,8.66825
250501,170466,121,191934,131520,123,150,64,0,-15,102,0,26,108,0,26,73,0,61,61,0,8.66922
313566,189019,122,224951,173227,126,101,86,0,-74,102,0,2440,1946,32,34,73,0,-14,105,0,8.67117
259175,172759,116,156415,119041,114,10,98,0,82,151,0,4936,3902,47,-40,55,0,-22,38,0,8.67117
270688,200659,121,124689,92328,114,64,100,0,61,125,0,1813,1633,25,57,68,0,-88,44,0,8.67215
171034,109597,130,152648,102686,118,1500,1045,11,60,86,0,125,90,0,139,90,0,161,91,0,8.67312
191093,125445,119,218648,139649,123,1263,655,0,9,133,0,21,114,0,42,57,0,-11,42,0,8.6741
140347,100027,109,130352,99524,110,63,96,0,46,70,0,838,620,0,4,32,0,71,79,0,8.67605
370884,233888,137,208605,144248,125,201,83,0,8,75,0,1175,1018,4,35,75,0,-48,39,0,8.67898
352158,187912,128,154020,102916,126,46,117,0,-47,86,0,5976,4295,54,-129,56,0,86,126,0,8.67995
336138,232782,124,129029,91784,119,15,105,0,44,95,0,150,294,0,-91,46,0,7,59,0,8.68093
418141,258370,135,186543,119056,131,77,99,0,120,125,0,3124,2242,42,-12,69,0,-51,49,0,8.6819
194824,150699,123,136149,107726,114,13,67,0,-24,31,0,-99,36,0,130,82,0,10,49,0,8.68873
265122,189387,119,104741,79352,117,12,42,0,57,149,0,4368,3639,43,128,91,0,-22,57,0,8.68873
284804,203387,125,125995,94500,116,-55,33,0,21,91,0,2289,1894,32,70,82,0,68,85,0,8.69555
314810,204279,143,102326,70223,128,-52,90,0,31,75,0,3196,2445,40,-79,34,0,18,70,0,8.69945
273455,196978,126,110460,78196,118,1217,928,0,61,77,0,82,100,0,-1,74,0,114,51,0,8.70335
283845,208290,125,79407,60118,114,90,98,0,174,139,0,920,731,0,63,124,0,40,60,0,8.70921
315908,210041,129,195367,145243,120,119,148,0,29,91,0,2755,2142,36,0,64,0,-14,64,0,8.71116
236041,171841,134,71383,63012,110,-7,68,0,-7,77,0,2363,2014,31,-27,62,0,100,77,0,8.71408
356547,214857,130,125534,90072,124,-104,45,0,-8,97,0,3412,2590,40,44,47,0,6,110,0,8.71603
175351,135651,109,253853,208034,118,157,116,0,422,300,0,200,184,0,65,91,0,-76,30,0,8.71896
343207,206611,145,204509,139941,122,200,104,0,182,178,0,7857,6014,56,117,107,0,24,45,0,8.71993
373131,238040,134,192824,127451,126,41,64,0,193,159,0,6457,4550,55,25,58,0,-25,52,0,8.72968
181355,147343,117,154627,118317,116,52,106,0,28,61,0,800,644,0,49,62,0,-74,23,0,8.73164
138002,98907,114,150518,117302,114,137,67,0,83,97,0,2128,1742,30,-25,86,0,69,112,0,8.73554
232286,184691,121,118474,92861,114,112,101,0,59,89,0,2020,1850,29,-8,79,0,-58,48,0,8.73651
212929,168034,126,77954,61006,112,-21,48,0,43,92,0,694,695,0,-21,66,0,94,97,0,8.74139
369411,179489,144,177397,127730,133,45,95,0,96,95,0,3354,2180,45,18,97,0,36,74,0,8.74236
233173,188925,123,79837,67150,108,-15,47,0,56,79,0,1478,1304,18,85,59,0,-16,16,0,8.74334
340707,216685,138,147155,99322,123,21,92,0,-76,51,0,4167,3116,47,78,77,0,50,38,0,8.74529
221319,152273,113,117766,88552,114,37,62,0,-78,44,0,1818,1388,24,139,89,0,131,78,0,8.74529
194111,149881,112,53539,41835,107,51,42,0,-50,51,0,2702,2348,33,115,74,0,57,55,0,8.74919
137778,91917,112,104207,71236,109,62,78,0,37,79,0,318,247,0,68,75,0,50,48,0,8.75211
299108,192633,132,129013,91674,121,106,81,0,75,76,0,3318,2433,41,-35,38,0,-6,38,0,8.75504
159322,64180,199,210840,66611,213,29,64,0,314,238,0,642,462,0,33,129,0,-184,53,0,8.75601
197648,139699,119,81499,49565,123,678,399,0,-33,68,0,12,84,0,-95,55,0,10,62,0,8.75699
165599,106052,117,185238,136557,122,190,171,0,288,205,0,607,575,0,123,107,0,-41,48,0,8.75894
171263,142066,109,141627,117807,108,221,143,0,98,132,0,133,266,0,-128,4,0,-8,49,0,8.75894
171273,140398,124,68808,57385,106,-69,36,0,28,60,0,-88,41,0,-92,58,0,-142,23,0,8.75894
357265,213872,136,131442,98566,131,38,97,0,-59,113,0,2387,1509,37,-22,57,0,75,47,0,8.76186
373863,235891,130,93127,63947,121,76,117,0,32,106,0,2637,1818,36,-149,39,0,-12,65,0,8.76186
317655,187655,147,168431,110161,143,96,78,0,95,199,0,6006,4148,54,6,46,0,-21,61,0,8.76381
247629,191080,116,75273,58816,110,67,72,0,67,122,0,-15,83,0,-86,29,0,-152,27,0,8.76381
257694,199524,115,95749,75732,115,19,57,0,128,104,0,-58,51,0,-24,72,0,-45,50,0,8.76772
164250,133065,102,85165,68106,110,652,458,0,-31,34,0,-16,111,0,-30,34,0,34,85,0,8.76967
309348,206507,119,121038,81547,121,-24,53,0,-57,52,0,4827,3636,49,41,63,0,-24,58,0,8.77064
311135,188847,129,189676,148359,122,144,116,0,-9,92,0,7322,5587,56,48,70,0,-63,39,0,8.77162
304940,222178,126,80492,57673,114,40,90,0,-79,33,0,2311,1846,31,-21,43,0,170,70,0,8.77259
311405,183175,140,193018,143995,130,-18,82,0,76,136,0,2526,1624,38,-62,47,0,54,48,0,8.77454
500254,268299,151,248854,146403,142,-82,88,0,9,87,0,4957,3138,54,28,92,0,-35,93,0,8.77552
165306,127103,107,81586,67443,105,-37,67,0,138,146,0,1318,1131,13,-51,79,0,-120,49,0,8.77747
285115,208440,124,226513,173643,118,61,99,0,188,86,0,22,82,0,-68,41,0,2,59,0,8.77747
472016,275774,132,227735,134738,133,95,88,0,-28,72,0,10202,6461,67,-20,60,0,-30,44,0,8.78332
213062,123969,128,263522,178368,131,104,91,0,436,444,0,307,260,0,28,54,0,-56,47,0,8.78527
139564,113682,113,127388,91657,116,-33,64,0,41,114,0,2606,2424,33,-33,90,0,17,63,0,8.7921
219280,158559,127,77733,59689,111,1352,1039,7,-6,79,0,41,88,0,-88,43,0,-37,53,0,8.79307
300735,197037,138,130809,89212,121,46,81,0,-25,34,0,4618,3468,47,-37,53,0,13,78,0,8.79405
193739,111522,131,78889,50876,120,42,53,0,-8,80,0,1694,1285,18,-130,36,0,-4,44,0,8.79502
279064,226150,118,142769,112571,115,12,75,0,159,252,0,4087,3431,43,-64,54,0,62,73,0,8.79502
390858,194514,141,220795,127181,136,2157,1358,25,52,113,0,4,69,0,64,106,0,69,74,0,8.796
142832,109115,109,100523,82205,107,2,53,0,-20,98,0,-93,41,0,-42,72,0,-17,59,0,8.80087
182126,116977,134,272489,206252,122,108,84,0,398,339,0,472,375,0,-99,38,0,-13,51,0,8.81257
313016,209190,121,119350,80657,119,95,104,0,-54,107,0,2850,2185,37,163,129,0,5,50,0,8.81452
315906,218755,130,124233,91494,118,114,128,0,130,125,0,3019,2314,39,-139,19,0,-32,71,0,8.8155
184803,144753,110,82275,64242,110,86,72,0,-79,41,0,658,614,0,30,64,0,103,104,0,8.81745
338676,227238,125,126101,86302,123,14,98,0,-12,63,0,6988,5035,57,-79,49,0,-104,28,0,8.82135
372035,271949,140,166663,119835,122,-77,56,0,-14,130,0,779,712,0,-50,28,0,-113,28,0,8.8233
231494,170457,112,128711,92046,113,49,63,0,71,180,0,3395,2898,39,-99,46,0,6,81,0,8.82525
229068,154889,123,165123,116869,117,209,113,0,-39,106,0,1946,1396,25,69,68,0,107,112,0,8.8272
293539,199888,124,137415,93391,123,-110,39,0,-143,59,0,3417,2565,43,-9,42,0,15,43,0,8.83013
347083,241813,132,96432,67743,123,-60,47,0,160,165,0,2558,2054,35,-20,75,0,-24,56,0,8.83013
226232,172817,131,75596,53784,111,-2,68,0,-64,90,0,2378,1917,32,54,98,0,42,73,0,8.83403
154045,111775,117,108864,85280,110,122,103,0,239,197,0,149,178,0,-42,29,0,-20,45,0,8.83598
402419,250183,145,129118,83566,130,-182,37,0,29,100,0,3952,3039,44,-70,48,0,-44,56,0,8.84475
241348,158275,122,141630,106413,120,66,64,0,41,91,0,5517,4596,48,118,72,0,16,67,0,8.84573
268698,189607,127,301385,215890,124,143,156,0,121,199,0,3251,2822,37,55,104,0,-80,41,0,8.85158
365978,237054,128,180741,114366,124,-84,115,0,20,155,0,3449,2509,44,-63,60,0,23,50,0,8.85841
296417,153251,145,63626,38044,124,13,61,0,-108,80,0,806,501,0,34,54,0,50,60,0,8.86133
389105,201456,180,108375,58977,188,-61,76,0,-41,70,0,3780,2323,42,30,61,0,1,64,0,8.86231
252827,191686,116,88671,67928,112,-2,89,0,60,114,0,3854,3142,42,-130,44,0,68,77,0,8.86231
195198,141269,113,73877,54951,111,912,776,0,-17,72,0,80,91,0,76,69,0,23,41,0,8.86426
331077,228157,141,277589,207292,121,-49,75,0,16,97,0,4355,3689,44,-1,34,0,-109,21,0,8.86718
178295,135934,109,71251,54919,106,-59,47,0,-182,9,0,1837,1621,26,-50,63,0,-20,60,0,8.87401
215249,140535,123,86961,59047,122,1788,1015,6,56,116,0,90,70,0,-25,65,0,-52,67,0,8.87498
340166,195586,149,304600,162514,149,-40,97,0,161,124,0,9885,5654,69,-200,44,0,-107,34,0,8.87888
322947,231620,139,103313,72853,119,-87,23,0,-69,47,0,2939,2358,38,45,76,0,-34,64,0,8.87986
309779,216546,126,240065,167109,125,181,92,0,121,101,0,5731,4282,52,14,71,0,54,58,0,8.88083
303185,206031,125,112973,77911,119,1563,1029,7,20,113,0,106,87,0,-14,47,0,89,61,0,8.88279
305716,219933,119,159320,112716,123,-125,20,0,103,108,0,1557,1221,19,94,63,0,-92,51,0,8.88961
275001,191811,122,135664,109187,117,62,63,0,36,83,0,5239,4133,48,72,47,0,5,49,0,8.89059
378190,237507,157,214166,121306,137,74,109,0,54,103,0,5123,3901,49,-75,54,0,-38,50,0,8.89156
294483,212198,116,202093,151484,117,182,114,0,-6,49,0,5566,4757,47,-145,44,0,-137,65,0,8.89449
372245,242550,133,144638,97650,126,104,98,0,45,94,0,6283,4486,54,-31,87,0,-38,53,0,8.89449
128793,93431,107,111381,86865,109,72,93,0,102,126,0,2,58,0,-16,47,0,-31,28,0,8.89839
199429,100340,142,224644,157024,138,134,105,0,309,254,0,282,162,0,37,81,0,33,39,0,8.90229
130766,92319,116,133455,109956,110,39,67,0,358,304,0,187,191,0,-63,61,0,15,73,0,8.90424
255763,155614,127,245870,152041,130,-58,51,0,6,96,0,30,81,0,22,40,0,42,50,0,8.90716
333802,180605,139,135229,80089,133,46,86,0,5,78,0,34,78,0,-86,48,0,54,64,0,8.90814
206724,147163,115,122250,91463,113,65,76,0,26,114,0,52,90,0,82,74,0,48,72,0,8.91302
227064,159824,119,76292,60884,111,-7,75,0,-29,68,0,1884,1546,26,82,80,0,148,73,0,8.91887
271026,196526,129,132960,97326,117,47,53,0,-69,82,0,2203,1777,31,-91,45,0,-50,42,0,8.92277
330021,213749,144,148762,98863,124,8,62,0,98,134,0,5826,4256,53,-12,41,0,105,52,0,8.92374
192185,147743,129,63686,51326,107,-31,38,0,12,60,0,3155,2687,38,8,54,0,156,85,0,8.93057
166734,110085,118,164685,105494,121,1902,1245,23,-46,99,0,-72,116,0,4,76,0,60,67,0,8.93447
183909,125971,122,50218,37925,107,2,59,0,206,145,0,1401,1067,10,9,53,0,-27,49,0,8.93544
322084,199237,141,94181,64193,123,14,99,0,39,69,0,2846,2059,38,52,62,0,-38,59,0,8.9413
258833,201914,112,76498,58749,111,30,55,0,46,137,0,3295,2892,39,-94,53,0,134,53,0,8.9413
364768,244610,137,129773,92228,119,14,39,0,-21,94,0,-171,30,0,2,49,0,70,82,0,8.9413
154118,129851,102,121213,100094,106,-48,32,0,6,80,0,1600,1520,22,3,47,0,11,68,0,8.9413
224589,165726,109,71099,53303,111,58,75,0,53,149,0,1944,1648,27,87,65,0,15,46,0,8.94715
380310,250718,126,222102,159005,122,-39,64,0,42,131,0,2167,1636,31,-33,27,0,164,57,0,8.94715
369205,237447,131,123799,88462,121,179,130,0,111,151,0,4060,2974,45,-59,57,0,-19,77,0,8.94812
203143,169501,107,69434,50517,129,8,45,0,109,129,0,2295,2062,31,-76,68,0,109,70,0,8.9569
321139,220502,124,233815,170104,123,100,86,0,189,194,0,4232,3065,48,-30,33,0,-21,75,0,8.9569
165670,140660,106,162644,133423,109,-12,51,0,148,187,0,435,384,0,26,67,0,23,45,0,8.9569
238594,170222,128,223391,173038,120,37,110,0,14,113,0,2061,1360,27,-20,37,0,66,81,0,8.96372
338602,219400,131,186701,127250,126,48,104,0,29,60,0,8563,6416,58,-5,28,0,155,78,0,8.96372
155215,100273,130,177726,116449,121,-75,72,0,-28,85,0,-72,52,0,67,60,0,-1,86,0,8.9647
255536,166317,134,192689,145879,127,93,122,0,-36,73,0,3313,2639,39,39,55,0,-62,51,0,8.96567
449774,261516,136,180338,108775,131,-71,134,0,24,119,0,7079,4711,60,-56,47,0,-85,72,0,8.96567
306332,157546,134,296025,223377,133,16,86,0,10,86,0,4732,3740,48,171,78,0,25,65,0,8.96665
225446,184185,112,65516,53326,106,-12,37,0,-15,38,0,1040,871,0,55,74,0,70,71,0,8.96665
330531,175320,135,182686,140525,127,183,125,0,134,142,0,2403,1436,35,73,88,0,-26,35,0,8.96957
235931,168489,124,114957,88614,117,6,69,0,1,141,0,3795,3285,41,-13,59,0,69,64,0,8.9764
283144,172231,133,172868,122092,122,4,63,0,-47,168,0,-74,60,0,135,100,0,42,85,0,8.97835
260429,172040,139,107669,74356,123,1384,900,0,-32,50,0,-43,44,0,86,53,0,-62,26,0,8.9803
354753,194443,132,166748,99837,130,57,71,0,170,137,0,6605,4293,59,105,69,0,85,94,0,8.98128
327619,224030,129,105852,73019,123,154,95,0,-121,73,0,1709,1315,23,-68,81,0,-187,39,0,8.98225
154983,122154,108,193526,140074,114,156,104,0,300,182,0,1196,960,0,120,88,0,45,56,0,8.98323
244525,146864,134,117990,76481,130,2126,1498,24,23,130,0,8,75,0,137,81,0,40,76,0,8.98518
174587,137788,122,237967,184089,115,1721,1221,20,471,337,0,70,107,0,-56,46,0,1,80,0,8.98615
179487,133846,130,112323,88612,112,123,103,0,105,101,0,-14,68,0,29,53,0,20,41,0,8.9881
397492,240703,148,225897,160455,127,30,67,0,-4,120,0,4427,3121,48,48,51,0,192,100,0,8.99883
343588,209228,137,142008,97940,124,1727,1209,18,-170,28,0,-40,76,0,-210,41,0,3,45,0,8.99883
265513,197268,124,280212,216906,120,-6,71,0,398,368,0,686,657,0,21,56,0,94,88,0,9.00078
202878,149567,119,63808,48866,113,126,68,0,117,127,0,1933,1679,27,115,58,0,-23,47,0,9.00663
171515,140830,107,118432,97943,108,159,83,0,278,219,0,199,313,0,44,62,0,-55,32,0,9.00858
128039,108989,111,127253,101784,107,70,108,0,139,132,0,169,254,0,-1,63,0,23,40,0,9.00858
268266,200066,117,69604,51961,111,-94,55,0,178,106,0,2665,2299,36,-48,67,0,8,42,0,9.01248
183488,117975,133,182598,139131,120,41,57,0,232,253,0,622,629,0,46,45,0,121,73,0,9.01638
298726,219816,120,77615,53964,116,-118,18,0,1939,1562,37,63,83,0,37,66,0,52,91,0,9.01931
170597,139769,109,135159,109644,112,-65,92,0,68,161,0,23,192,0,-39,96,0,6,58,0,9.01931
300750,194151,143,72565,51331,117,-24,39,0,95,135,0,2954,2234,38,144,92,0,43,91,0,9.02028
370817,217536,137,250995,168629,134,81,108,0,36,100,0,5902,4317,54,66,75,0,10,66,0,9.02223
254600,179019,124,75382,59018,111,42,45,0,54,84,0,-61,73,0,-12,56,0,97,81,0,9.02808
179623,126389,130,126040,104366,109,3,95,0,-33,57,0,1265,1187,15,5,65,0,-30,55,0,9.03394
198170,159729,107,42071,36435,65,-36,40,0,39,97,0,252,369,0,-42,36,0,-97,31,0,9.03881
249021,183613,116,67432,54822,105,156,118,0,-71,59,0,56,83,0,-135,22,0,-121,7,0,9.03881
251733,166993,121,190678,156320,119,80,60,0,93,158,0,2607,2214,35,-120,40,0,-57,60,0,9.03979
293823,184788,134,179977,118176,124,39,79,0,26,100,0,7545,5805,56,68,89,0,78,67,0,9.04076
195195,159338,109,51690,40485,107,73,119,0,132,115,0,819,642,0,-37,57,0,-41,39,0,9.04369
410896,239503,153,211354,127412,133,11,83,0,257,139,0,6222,4178,57,9,49,0,-28,55,0,9.04856
182013,150651,111,64282,55988,105,-22,43,0,-87,50,0,559,520,0,115,73,0,77,66,0,9.06612
197653,154930,109,167644,140725,115,37,81,0,252,268,0,115,205,0,-46,70,0,-8,85,0,9.06709
211152,151965,133,106254,86244,114,34,61,0,34,96,0,4885,4245,45,-20,64,0,22,60,0,9.06807
332697,221368,143,135673,96404,121,-7,58,0,135,144,0,3100,2471,38,-30,66,0,-73,61,0,9.06904
242160,161321,138,216363,176165,123,1,57,0,72,138,0,4253,3410,44,73,85,0,-61,40,0,9.07197
284370,159462,139,161662,111827,124,99,85,0,56,150,0,3580,2863,42,-64,35,0,-94,78,0,9.07392
243042,179365,117,151547,106279,117,-77,47,0,-65,68,0,1854,1469,27,-145,26,0,-37,45,0,9.07587
284046,191780,133,133507,99960,120,-90,68,0,60,110,0,2908,2262,39,-33,89,0,-9,70,0,9.07587
362598,201916,139,197164,139328,128,86,128,0,156,127,0,5461,3408,56,-84,97,0,30,102,0,9.07587
135766,90371,108,153218,111213,113,2431,1607,32,49,123,0,73,67,0,70,84,0,-56,79,0,9.07879
238272,158906,118,95985,71808,117,48,93,0,-30,115,0,2149,1570,31,-26,40,0,-9,58,0,9.08367
303557,207985,125,132754,97795,120,87,88,0,11,139,0,3980,3137,43,8,79,0,61,73,0,9.08464
248359,169595,121,155942,110636,117,129,79,0,-25,91,0,35,72,0,-16,63,0,-18,43,0,9.09147
182380,148158,106,63300,52612,106,0,72,0,-83,82,0,276,184,0,-96,8,0,35,96,0,9.09245
191983,148763,107,124331,98433,114,143,87,0,-17,62,0,2278,1759,31,-99,44,0,90,71,0,9.09342
159496,119678,127,78245,61780,108,128,95,0,-28,83,0,897,752,0,47,60,0,-56,67,0,9.0944
273267,211078,125,89724,74815,110,71,74,0,64,68,0,3567,2983,40,-23,62,0,-68,35,0,9.09732
231609,147679,123,200569,122690,123,1973,1206,23,85,135,0,-87,68,0,-40,70,0,19,57,0,9.10415
396438,250366,146,159046,111059,123,-133,30,0,-61,64,0,8162,5790,59,-150,42,0,0,84,0,9.10415
381673,255583,121,157472,103630,126,-67,74,0,123,161,0,4860,3492,50,-38,51,0,82,71,0,9.10415
346670,235321,138,176143,137772,126,-50,31,0,97,73,0,5949,4415,53,43,57,0,-14,42,0,9.10805
296048,219252,134,97999,72227,117,-25,82,0,118,73,0,2464,1990,32,110,90,0,43,77,0,9.11097
223926,163267,115,82824,60127,114,2260,1631,30,103,107,0,148,109,0,169,90,0,-71,65,0,9.11292
