"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","GFP-A","GFP-H","GFP-W","(Event #%5) - 0.5 + (Event #/(7059 + 1))","SYTOX Red-A","SYTOX Red-H","SYTOX Red-W","BFP-A","BFP-H","BFP-W","RFP-A","RFP-H","RFP-W","mCherry-A","mCherry-H","mCherry-W","Time"
361409,240972,132,165001,104989,125,1372,830,0,1.8204,493,443,0,16,86,0,281,148,0,2187,1492,29,5.37494
221675,158275,113,80973,56191,114,1218,667,0,3.82068,225,212,0,-22,61,0,108,67,0,823,541,0,5.38014
373060,193446,134,444707,260492,137,649,314,0,1.82181,873,695,0,144,149,0,120,106,0,256,283,0,5.39783
312807,210840,136,140368,97035,120,30,178,0,2.82195,249,211,0,-105,48,0,119,112,0,793,542,0,5.39783
294364,216438,117,58511,44471,113,1495,850,0,1.82252,285,178,0,49,120,0,122,106,0,1070,783,0,5.40615
197347,146608,131,85157,68198,109,72,72,0,2.82266,221,236,0,-153,14,0,49,91,0,829,709,0,5.40823
218917,148278,121,118804,81331,118,812,381,0,1.82323,344,284,0,77,71,0,189,139,0,1320,869,0,5.41447
405819,275890,139,184612,119135,130,2209,1642,27,2.82337,391,323,0,1,77,0,307,207,0,2077,1431,26,5.41655
320578,211128,136,92355,53682,115,560,379,0,-0.176346,231,210,0,-37,94,0,319,151,0,1287,764,0,5.41967
196830,140727,132,69924,55170,109,522,471,0,3.82422,107,99,0,-26,34,0,-2,66,0,268,255,0,5.428
348977,219320,134,140203,87137,129,691,351,0,2.8255,368,293,0,-109,39,0,95,104,0,1486,888,0,5.45192
158306,120317,126,149512,104798,111,662,475,0,-0.174221,580,418,0,78,62,0,263,170,0,1665,1161,17,5.45504
336995,210026,130,87044,60727,120,1075,661,0,2.8262,266,256,0,19,60,0,180,131,0,837,542,0,5.4592
396634,196404,148,177384,102313,133,3478,1946,41,1.82677,407,330,0,-12,71,0,357,217,0,1852,1083,13,5.46856
185001,108602,125,181024,103546,125,571,357,0,-0.172805,226,180,0,88,84,0,365,150,0,1244,611,0,5.47481
143737,118670,108,170437,138585,110,63,75,0,1.82748,107,162,0,65,65,0,-106,66,0,220,240,0,5.47481
247898,159166,119,144536,94797,118,1482,805,0,2.82762,443,450,0,157,90,0,242,158,0,2134,1414,26,5.47585
615358,313313,166,338517,143725,155,6441,2946,69,-0.172096,1444,787,0,96,86,0,860,435,0,6140,2688,68,5.47897
510167,288081,148,203795,104655,137,2505,1285,33,3.82847,756,620,0,90,95,0,589,255,0,3383,1745,46,5.48521
437723,245859,156,300122,180794,133,1969,1049,18,2.82904,743,552,0,176,114,0,273,194,0,2611,1613,33,5.49769
407981,255420,130,193462,117712,130,1471,738,0,-0.17068,464,382,0,47,62,0,332,164,0,2068,1309,23,5.49977
272318,151212,126,91473,52780,122,746,452,0,2.82975,159,120,0,-40,44,0,22,53,0,679,391,0,5.51226
312698,217164,123,141353,93960,121,2200,1307,26,3.82989,517,423,0,-65,35,0,169,212,0,2289,1601,28,5.51642
127260,79991,128,158006,89063,119,5,64,0,-0.169972,211,174,0,-58,53,0,10,45,0,200,154,0,5.5185
351205,236896,128,114207,73776,121,407,249,0,1.83031,124,201,0,37,107,0,20,69,0,1313,772,0,5.51954
357791,245500,123,159582,109210,123,219,220,0,-0.169263,417,362,0,20,56,0,99,105,0,1138,980,0,5.52266
584416,310165,161,474941,244101,144,3025,1569,41,0.830878,1006,590,0,173,153,0,525,312,0,4383,2237,56,5.5237
380541,246572,140,326938,199483,135,2661,1453,33,2.83116,957,774,0,-30,129,0,521,391,0,4145,2575,46,5.52474
384722,239235,147,207317,135755,136,871,570,0,-0.167847,779,629,0,118,157,0,339,234,0,2740,1760,35,5.53514
199598,157197,109,77255,60631,107,693,423,0,3.83272,260,268,0,15,62,0,232,173,0,1441,1008,3,5.5393
338138,238894,126,121124,78403,122,1353,802,0,-0.167139,476,427,0,71,70,0,360,279,0,2678,1652,33,5.54034
374585,222137,137,150763,84245,131,720,382,0,1.83314,325,177,0,77,134,0,308,129,0,1950,1106,17,5.54346
358354,176043,150,219437,106226,144,3660,2151,42,0.834419,671,406,0,269,129,0,317,209,0,2967,1376,41,5.57155
266003,192666,133,119117,76147,120,970,633,0,-0.165014,372,267,0,-116,6,0,158,129,0,1586,944,0,5.57675
340944,216322,134,172751,108928,126,434,211,0,1.83598,479,422,0,166,106,0,270,123,0,1505,1108,12,5.58507
306110,208622,124,107480,67297,125,1173,536,0,2.83683,389,323,0,11,53,0,356,201,0,1388,833,0,5.60692
319530,164989,158,244502,90605,151,1750,1030,7,1.83739,416,333,0,105,77,0,228,103,0,2173,1053,13,5.62044
310374,211646,132,169050,110366,127,820,421,0,3.83768,398,409,0,-108,51,0,288,206,0,2110,1332,25,5.62564
413718,233404,141,189070,118204,134,2363,1279,26,2.83824,921,605,0,35,104,0,710,374,0,4475,2604,50,5.63708
517413,295602,139,246702,136673,139,1560,787,0,0.839377,1560,1149,15,63,90,0,808,434,0,6680,3817,59,5.65997
317379,221129,126,121471,90363,117,806,549,0,-0.160057,421,398,0,19,62,0,206,160,0,2090,1429,24,5.67349
194400,139687,112,92459,68914,112,955,662,0,2.84037,228,249,0,63,86,0,113,120,0,1321,912,0,5.67661
325531,164229,139,155266,95648,130,530,254,0,0.840793,101,107,0,-35,71,0,119,104,0,676,413,0,5.68598
431116,255672,136,207200,125822,134,4456,2316,54,-0.15864,796,602,0,62,75,0,638,311,0,4410,2351,53,5.69534
378092,213711,130,311167,178865,147,255,189,0,0.841501,349,275,0,56,64,0,125,82,0,621,478,0,5.70262
401200,252826,128,159840,103430,125,2905,1377,42,-0.157932,677,500,0,198,106,0,298,221,0,2741,1797,35,5.7099
335770,211243,131,211344,103462,137,1871,1028,10,0.84221,615,478,0,3,89,0,464,324,0,3051,1740,40,5.71198
295019,190686,138,89280,61123,118,1292,745,0,3.84263,444,377,0,36,54,0,135,137,0,2300,1510,29,5.7151
297551,204726,117,109801,77642,120,1486,723,0,3.84334,277,251,0,-91,100,0,53,110,0,1409,986,0,5.72967
446689,222903,141,186913,95090,139,2043,930,0,3.84476,407,310,0,91,98,0,250,163,0,1691,869,0,5.74319
360152,234273,126,202977,127732,128,1483,886,0,-0.155099,529,400,0,189,109,0,253,207,0,1997,1253,24,5.74527
456976,298080,140,220165,144019,128,1131,678,0,0.845042,462,506,0,-60,63,0,395,238,0,2337,1513,30,5.74735
370640,237278,128,164639,106437,124,596,317,0,2.84603,471,368,0,-15,60,0,250,275,0,2030,1339,23,5.75463
292888,203469,139,105832,72878,121,461,266,0,0.846459,257,170,0,-42,92,0,134,77,0,1022,696,0,5.75983
210378,135281,127,120481,77070,124,525,330,0,-0.152975,385,313,0,47,79,0,178,120,0,1659,1049,11,5.7692
294403,210046,122,117719,87871,116,560,400,0,1.84802,314,308,0,-69,44,0,265,139,0,1234,917,0,5.7952
487745,270789,161,256929,140856,147,3700,1369,57,-0.151558,616,537,0,74,102,0,398,221,0,2901,1517,34,5.8004
282132,186419,130,137379,91996,121,3307,1848,43,1.84873,587,534,0,86,68,0,333,255,0,3121,1986,39,5.80456
306051,213520,129,193949,144895,124,7494,4777,57,-0.15085,710,642,0,122,101,0,228,225,0,3204,2320,36,5.81185
241909,162368,125,114594,55676,121,4245,2839,43,1.84943,435,246,0,-51,38,0,308,174,0,1868,1030,12,5.81289
438921,262776,132,151416,90756,131,1562,804,0,-0.150142,578,454,0,13,98,0,358,195,0,2318,1326,30,5.81809
147124,124961,121,153489,107700,114,320,193,0,0.85,363,310,0,-16,57,0,218,168,0,1239,742,0,5.81913
154355,111223,127,228311,146920,129,340,214,0,1.85014,519,293,0,-17,75,0,146,121,0,1426,920,0,5.82329
193319,143910,113,135877,97203,117,323,145,0,3.85043,432,287,0,88,70,0,228,169,0,1528,1127,15,5.82849
161015,117538,114,237463,178115,118,215,144,0,3.85113,191,219,0,5,73,0,133,93,0,485,428,0,5.83473
159162,123525,111,169235,113714,118,346,168,0,0.851416,142,211,0,-100,11,0,2,68,0,423,297,0,5.84201
409858,258560,138,203311,131937,128,898,495,0,-0.148017,657,544,0,67,79,0,263,279,0,2938,2159,35,5.85346
477528,298515,145,202594,127766,134,359,227,0,0.852125,241,257,0,-23,62,0,159,92,0,891,501,0,5.8545
409932,251210,127,186119,115800,127,1162,813,0,-0.147309,514,372,0,163,77,0,300,239,0,2232,1325,26,5.86906
177723,138859,112,135774,113778,111,115,92,0,0.852833,102,124,0,-48,63,0,-58,42,0,28,58,0,5.8701
216164,149998,134,345141,249364,124,-51,106,0,1.85297,114,90,0,76,59,0,71,73,0,6,108,0,5.8701
432127,223472,138,209279,93548,143,931,461,0,-0.145892,518,338,0,43,123,0,223,143,0,2442,1275,24,5.88154
367666,248856,145,210029,132104,131,668,422,0,2.85453,371,420,0,41,141,0,291,225,0,2348,1487,31,5.8857
130564,110929,117,145663,109569,115,1155,821,0,-0.145184,53,163,0,20,49,0,-13,61,0,12,48,0,5.88778
223112,152834,136,93915,69239,115,1243,795,0,0.854958,231,169,0,-46,51,0,209,121,0,948,719,0,5.88882
291243,152017,145,101960,62455,126,464,282,0,0.855666,342,367,0,133,76,0,309,197,0,1847,1076,16,5.91379
266675,196474,134,75687,54378,112,311,306,0,1.85652,273,308,0,158,94,0,208,135,0,1034,809,0,5.92419
357493,217933,139,123137,87858,125,942,545,0,2.85666,84,208,0,-3,69,0,73,98,0,1042,617,0,5.93043
239358,169848,118,81136,57913,115,1026,617,0,1.85722,356,298,0,114,78,0,142,175,0,1635,1139,16,5.94188
142041,105895,116,142441,90743,114,198,190,0,2.85737,255,195,0,93,106,0,92,142,0,1083,572,0,5.94396
306782,197078,126,138522,91302,122,908,533,0,3.85751,405,462,0,-29,110,0,154,121,0,1536,1069,12,5.945
153227,105813,123,208882,129749,122,597,289,0,-0.142351,482,342,0,-34,47,0,272,160,0,1568,968,0,5.94708
276290,188319,129,93912,69828,114,266,213,0,2.85878,322,323,0,76,63,0,188,132,0,1419,1176,14,5.96892
330210,236448,122,119123,83526,120,2061,1451,20,3.85892,631,527,0,33,74,0,367,202,0,2434,1810,29,5.96892
158979,124426,109,122813,86853,112,197,113,0,-0.140935,106,190,0,54,61,0,71,114,0,456,316,0,5.971
532191,272359,152,316641,167395,144,2737,1151,29,1.86076,914,575,0,131,101,0,383,206,0,3451,1830,45,5.98557
274531,185997,132,152722,89472,132,1525,843,0,2.86091,539,345,0,42,102,0,386,198,0,2446,1308,31,5.98765
230732,163867,124,214968,155827,120,201,166,0,0.861331,413,419,0,84,213,0,-36,57,0,377,394,0,5.99493
324714,203888,135,166781,95838,130,904,570,0,3.86246,674,557,0,3,51,0,379,262,0,2427,1506,33,6.01261
341204,227602,133,143030,86417,124,768,350,0,-0.137394,482,375,0,-65,39,0,208,113,0,1058,666,0,6.01365
576300,326051,158,355506,189382,142,3141,1404,45,0.862748,1324,904,0,187,133,0,802,387,0,5517,3072,58,6.01677
280984,160796,130,196083,116344,129,6622,4170,55,3.86317,945,721,0,-34,86,0,604,385,0,4546,2484,52,6.03342
415931,228453,137,168488,105375,133,1443,674,0,1.8636,389,279,0,56,82,0,363,222,0,2337,1303,28,6.0407
141294,102976,130,148155,90354,128,288,138,0,2.86516,228,282,0,-3,95,0,128,63,0,1051,635,0,6.06567
331683,216811,149,134315,68576,135,1288,837,0,3.8653,301,240,0,108,92,0,352,113,0,1514,888,0,6.06879
278778,207676,114,98237,70593,113,357,205,0,1.86572,235,270,0,6,64,0,90,116,0,1063,807,0,6.07087
313271,242573,131,156216,123109,117,833,561,0,2.86657,424,328,0,120,86,0,195,168,0,1346,1031,8,6.07815
441692,326109,135,175421,116373,123,1333,835,0,3.86671,454,324,0,-44,52,0,341,200,0,1997,1301,25,6.07919
287872,191524,125,110689,76702,120,1083,866,0,0.866997,497,369,0,28,98,0,63,94,0,1482,1092,10,6.08335
452861,262658,146,372885,201214,141,4190,2427,48,3.86742,1564,1293,22,84,110,0,1023,577,0,7597,4457,60,6.09791
536065,268474,160,294387,157359,142,4489,2506,51,0.867705,1020,762,0,75,108,0,736,304,0,4464,2373,51,6.09791
343725,207669,143,193790,115452,127,180,128,0,3.86813,138,249,0,135,83,0,150,80,0,319,286,0,6.10207
267909,170842,141,112587,68691,129,703,348,0,0.868414,241,217,0,-90,20,0,212,114,0,1352,775,0,6.10207
298205,212699,124,104890,68337,123,931,558,0,2.8687,362,329,0,43,68,0,215,151,0,1462,1018,6,6.10415
352755,214460,129,250684,158870,132,1022,554,0,3.86884,779,581,0,131,121,0,385,192,0,2834,1723,36,6.10832
295397,177167,131,95680,64442,120,540,371,0,-0.128895,339,303,0,-165,80,0,198,120,0,1300,793,0,6.14784
304453,202268,131,155999,100426,121,349,199,0,2.87153,119,225,0,118,131,0,113,89,0,889,553,0,6.15513
392259,243693,136,242928,127468,136,1006,556,0,-0.128187,592,551,0,38,78,0,295,216,0,2945,1718,38,6.15617
340854,150086,160,191481,95090,142,2222,1141,21,1.8721,431,308,0,159,111,0,312,118,0,1893,902,0,6.15721
361458,251795,120,170281,113806,126,422,271,0,2.87224,416,410,0,111,130,0,198,130,0,1352,974,0,6.15721
358150,234427,127,347752,223746,131,1798,900,0,3.87238,876,570,0,46,104,0,357,204,0,2911,1859,37,6.16033
191771,129327,118,166535,125687,118,-51,134,0,-0.127479,454,350,0,-21,88,0,253,175,0,1628,1181,17,6.16033
299421,220248,115,127874,92654,115,711,468,0,0.872663,186,240,0,66,99,0,188,152,0,1363,1024,5,6.16241
383658,236649,133,232666,133735,131,2278,1295,22,1.8728,437,353,0,9,68,0,304,189,0,1651,859,0,6.16761
290710,195132,139,81147,56035,117,191,195,0,3.87309,87,133,0,-57,56,0,134,102,0,537,333,0,6.16969
386848,259511,126,184992,137700,125,3266,1824,43,0.873371,862,732,0,-5,67,0,417,221,0,3299,2389,38,6.17489
315834,215587,132,125969,91266,118,228,147,0,1.87351,241,149,0,74,74,0,105,52,0,729,521,0,6.18217
434680,197977,160,263998,145213,138,1018,621,0,3.8738,656,433,0,33,74,0,258,213,0,2463,1505,31,6.18529
261514,173102,129,104128,76260,119,234,139,0,-0.126062,31,153,0,-28,84,0,69,78,0,456,280,0,6.18737
226918,156098,118,95459,70220,112,795,529,0,1.87422,335,314,0,42,97,0,188,142,0,1417,924,0,6.1905
231661,150912,135,276892,166211,127,2068,1208,16,2.87436,432,390,0,90,102,0,483,245,0,2413,1464,29,6.19778
286441,207867,131,111545,78181,115,917,633,0,0.874788,287,227,0,13,52,0,267,97,0,1383,903,0,6.20506
172257,137842,114,148014,113093,112,86,93,0,1.87493,276,212,0,40,55,0,95,63,0,325,226,0,6.2061
430532,240740,142,327566,190181,136,3129,1488,46,3.87521,996,730,0,-63,51,0,736,385,0,4593,2603,52,6.2165
287076,220737,116,100861,72541,116,982,681,0,-0.124646,234,322,0,-66,74,0,206,192,0,1541,1055,10,6.2165
166370,108271,131,120879,74341,124,106,78,0,1.87635,71,165,0,87,68,0,157,133,0,1047,614,0,6.22898
507605,241450,162,260618,133603,144,1279,795,0,-0.123229,788,551,0,77,69,0,340,240,0,3074,1907,38,6.23314
169174,132670,110,269906,179127,120,173,111,0,2.8772,205,199,0,105,96,0,-6,68,0,-24,75,0,6.23523
417591,274069,142,300779,219418,131,562,328,0,1.87776,652,597,0,59,100,0,368,221,0,1912,1372,23,6.25499
267874,159969,130,97225,63766,120,1537,898,0,1.87847,465,469,0,124,105,0,245,229,0,2611,1753,33,6.27371
271774,179529,132,322378,264596,125,436,281,0,0.879037,152,135,0,-36,28,0,32,105,0,656,493,0,6.281
133308,109221,113,191180,129217,119,213,121,0,3.87946,233,204,0,61,77,0,182,138,0,1290,752,0,6.28308
357576,205885,135,322108,186450,138,2158,1109,21,0.879745,707,495,0,223,135,0,331,183,0,2885,1592,39,6.28516
244683,165364,122,133934,91438,122,1815,1166,17,1.87989,269,279,0,35,74,0,120,131,0,1716,988,0,6.2862
196832,137826,111,125902,96619,115,249,188,0,2.88003,105,151,0,-41,39,0,106,70,0,474,416,0,6.28724
225890,152024,117,191867,76050,120,1162,647,0,3.88159,448,359,0,69,89,0,346,145,0,2064,968,0,6.3018
227197,161727,122,89286,62200,111,2359,1463,30,2.88215,272,191,0,7,92,0,283,135,0,1074,694,0,6.32157
459391,265394,141,265505,169937,134,5164,2350,60,1.88272,1480,1229,21,158,127,0,1028,681,0,8084,5055,62,6.33405
201817,142668,127,57746,40965,111,34,138,0,1.88343,-31,78,0,11,68,0,-45,84,0,73,90,0,6.34445
516244,308545,151,415818,279328,135,1341,713,0,3.88371,1183,981,0,73,81,0,645,438,0,5639,3640,51,6.35277
313323,193182,145,139487,86916,126,357,120,0,1.88484,55,150,0,22,108,0,41,63,0,553,295,0,6.37462
338184,248026,131,138479,95190,121,685,403,0,1.88555,567,531,0,37,46,0,325,219,0,2360,1696,28,6.38606
492036,265620,157,288576,159605,142,658,351,0,-0.114023,719,564,0,-9,88,0,334,189,0,2584,1734,32,6.39126
269397,182509,123,92115,67080,114,803,543,0,-0.113314,253,267,0,70,54,0,188,120,0,1006,708,0,6.4027
319384,237158,121,144493,100959,120,1074,670,0,0.886827,455,476,0,33,112,0,399,231,0,1871,1365,24,6.4027
313776,220404,140,123654,81674,124,732,476,0,2.88782,296,227,0,-9,62,0,222,131,0,1686,1013,6,6.41935
233882,162230,112,73283,55027,93,331,193,0,-0.111898,224,203,0,32,66,0,110,113,0,1075,764,0,6.42039
280570,194594,120,92495,67134,117,268,180,0,0.888244,236,246,0,71,72,0,172,159,0,1078,827,0,6.42039
426652,217796,141,236015,118569,142,1050,551,0,1.88839,364,315,0,-17,70,0,214,130,0,2197,1055,16,6.42143
275227,175949,139,272804,176023,125,3921,2332,46,2.88853,739,608,0,46,92,0,372,307,0,3388,2207,40,6.42663
303114,185610,148,322256,124338,137,2815,1222,27,0.888952,751,347,0,49,107,0,460,178,0,3449,1396,44,6.43079
318255,173386,125,163228,124440,117,6316,3966,54,3.88938,941,720,0,-3,77,0,614,520,0,4221,3381,41,6.43599
324116,225208,123,187809,120183,132,1020,548,0,1.8898,527,393,0,39,73,0,292,202,0,2395,1410,31,6.43911
359568,227163,133,196052,129329,137,1806,989,0,1.89051,674,472,0,117,76,0,396,238,0,2753,1797,34,6.45056
306238,177349,153,279739,103425,151,3810,1769,44,0.891077,873,508,0,-108,92,0,726,270,0,4686,1932,65,6.4568
439934,283238,136,183032,116398,131,1514,942,0,2.89136,572,454,0,54,58,0,439,258,0,2511,1482,31,6.46096
420806,236628,139,257580,148098,143,1159,548,0,1.89193,724,501,0,131,102,0,347,222,0,2665,1548,37,6.46824
174066,134477,113,82999,67997,106,385,290,0,3.89221,245,232,0,92,82,0,76,79,0,771,635,0,6.47136
316062,216131,123,130323,81330,125,1095,620,0,3.89292,232,297,0,4,44,0,334,140,0,1584,1108,15,6.48905
249692,136687,139,192019,109308,133,1563,698,0,3.89433,502,356,0,157,77,0,346,166,0,2124,1198,22,6.50153
315101,165473,133,277462,158606,135,6879,4098,61,-0.105524,1029,821,0,46,62,0,587,367,0,4943,3066,52,6.50257
539978,283920,151,427652,220836,144,2367,1074,22,3.89575,869,636,0,-20,62,0,552,337,0,4476,2428,51,6.54106
304464,203518,121,185084,140011,119,153,177,0,-0.104108,192,239,0,100,81,0,150,126,0,915,530,0,6.54106
301287,216646,127,170351,114041,121,1729,1042,13,0.896034,419,430,0,54,83,0,303,202,0,2025,1260,24,6.54314
158616,117059,111,166188,128917,111,92,126,0,0.896742,200,277,0,0,67,0,109,78,0,595,454,0,6.56394
251808,191475,113,88991,61379,114,1453,887,0,2.89703,476,381,0,73,100,0,225,189,0,1751,1227,18,6.56498
258597,182032,127,107177,69800,122,659,390,0,0.898867,69,139,0,179,79,0,77,125,0,796,557,0,6.59827
522341,281665,164,194857,125136,139,1244,738,0,1.89901,462,333,0,141,112,0,285,266,0,2442,1800,28,6.60139
281971,164543,138,98579,65692,127,1035,478,0,2.89915,144,258,0,104,110,0,388,121,0,1129,596,0,6.60451
242865,188073,115,67416,48684,112,1141,656,0,3.89929,238,230,0,21,91,0,168,112,0,1099,748,0,6.60659
705952,362917,173,507953,217028,164,5723,2842,64,-0.100567,1262,767,0,94,128,0,679,299,0,5605,2296,67,6.60763
339159,219027,134,117848,76243,123,849,529,0,1.89972,421,390,0,7,54,0,120,127,0,1882,1290,23,6.61179
482489,261056,136,208393,119121,139,2323,1237,27,2.89986,681,506,0,39,89,0,488,278,0,3335,1946,42,6.61387
442960,287821,129,151662,86451,127,1961,960,0,-0.0998584,464,378,0,115,101,0,303,195,0,2766,1656,38,6.61595
184184,146800,110,283684,226173,116,927,735,0,1.90042,562,637,0,185,114,0,17,104,0,110,155,0,6.61804
360341,228448,131,108693,65074,125,2977,1442,42,2.90057,625,478,0,35,134,0,464,228,0,3061,1677,41,6.62012
314378,203105,125,112133,70415,125,599,285,0,0.900991,318,343,0,-57,37,0,217,162,0,1425,992,0,6.62844
276900,185533,134,107534,72205,121,1726,980,0,0.9017,441,468,0,73,56,0,328,260,0,2332,1385,30,6.64196
388756,221711,134,150658,86022,134,1817,937,0,1.90255,416,377,0,62,128,0,404,178,0,1952,1188,22,6.65548
280551,193679,138,84957,59566,117,631,406,0,2.90269,41,178,0,38,45,0,152,93,0,779,552,0,6.65652
309231,181921,130,205764,116225,147,1245,468,0,0.903116,613,519,0,215,110,0,445,185,0,3376,1849,44,6.66173
192208,149015,106,62001,53891,73,-30,44,0,1.90326,151,265,0,29,108,0,83,70,0,497,407,0,6.66173
299858,210670,140,109994,74214,122,1361,777,0,-0.0963173,373,377,0,107,119,0,248,163,0,1632,1013,6,6.66381
361420,226957,148,182724,83486,148,2302,1118,15,0.903824,567,293,0,-12,75,0,341,188,0,2351,1102,15,6.66901
408785,257626,129,170574,110425,129,1101,579,0,2.90411,365,389,0,16,89,0,185,122,0,1476,911,0,6.67213
275552,187523,125,121142,80892,121,686,389,0,3.90425,516,349,0,49,58,0,261,157,0,1837,1144,17,6.67941
337517,232184,123,140963,89809,124,1745,979,0,-0.0956091,481,425,0,15,105,0,343,280,0,2490,1660,34,6.67941
374405,251694,121,147893,89565,127,451,313,0,3.90496,550,343,0,-37,56,0,212,144,0,1591,1199,15,6.68461
245900,175791,119,104708,89160,115,585,328,0,-0.0949008,213,205,0,-116,28,0,154,111,0,542,483,0,6.68669
352088,225237,138,164911,97407,128,836,478,0,1.90538,375,328,0,140,85,0,262,170,0,1940,1292,23,6.68877
146016,122653,109,150160,131458,106,207,187,0,2.90552,330,309,0,147,96,0,45,81,0,708,554,0,6.68981
337347,214729,144,131069,84817,126,919,528,0,-0.0941926,435,512,0,27,68,0,278,151,0,2087,1398,23,6.69189
380483,221540,139,216768,142169,131,249,272,0,0.905949,307,272,0,103,104,0,90,90,0,866,599,0,6.69293
431571,255396,151,167536,100914,132,860,472,0,3.90637,502,586,0,80,70,0,255,191,0,2638,1594,35,6.70542
203940,128407,122,176740,100344,127,2421,1352,21,3.90708,404,244,0,-24,71,0,265,182,0,1659,983,0,6.72414
249158,158879,125,95627,68289,119,735,397,0,-0.092068,150,190,0,267,130,0,248,104,0,890,582,0,6.73974
307861,224881,119,96260,64859,127,1102,811,0,2.90836,371,323,0,74,98,0,371,208,0,1752,1229,20,6.74286
414044,234332,140,223653,131915,132,955,458,0,3.9085,440,341,0,-94,91,0,269,187,0,1948,1180,17,6.74286
293985,204182,124,116589,80545,122,580,410,0,-0.0913598,466,425,0,4,103,0,148,182,0,1873,1322,21,6.74391
370939,231237,130,169573,105354,146,712,391,0,2.90977,436,293,0,95,140,0,149,137,0,1372,769,0,6.76679
340785,207520,131,121300,71891,124,810,434,0,0.910198,497,425,0,122,87,0,378,217,0,2848,1691,37,6.78135
574531,303220,160,342147,188620,142,7538,3897,64,-0.0892351,1006,719,0,107,106,0,617,428,0,4841,2827,52,6.78655
278167,110180,324,81483,51230,250,78,186,0,3.91133,215,256,0,-84,124,0,-164,68,0,683,366,0,6.79384
